event_id,customer_id,invoice_date,total_due,payment_status,due_date
BILL_000602,CUST_000316,2023-12-13 23:36:00,183692,Paid,2024-01-12 23:36:00
BILL_000603,CUST_000317,2024-01-19 19:50:00,178450,Paid,2024-02-18 19:50:00
BILL_000604,CUST_000318,2023-03-21 15:09:00,136314,Pending,2023-04-20 15:09:00
BILL_000605,CUST_000319,2023-03-28 08:44:00,103018,Paid,2023-04-27 08:44:00
BILL_000606,CUST_000320,2023-09-05 01:27:00,206858,Paid,2023-10-05 01:27:00
BILL_000607,CUST_000320,2023-09-11 01:27:00,206509,Paid,2023-10-11 01:27:00
BILL_000608,CUST_000320,2023-09-10 01:27:00,206317,Paid,2023-10-10 01:27:00
BILL_000609,CUST_000321,2024-03-09 17:18:00,58083,Pending,2024-04-08 17:18:00
BILL_000610,CUST_000321,2024-03-12 17:18:00,58280,Paid,2024-04-11 17:18:00
BILL_000611,CUST_000321,2024-03-13 17:18:00,57330,Paid,2024-04-12 17:18:00
BILL_000612,CUST_000322,2024-02-03 01:44:00,54079,Paid,2024-03-04 01:44:00
BILL_000613,CUST_000322,2024-02-05 01:44:00,53720,Paid,2024-03-06 01:44:00
BILL_000614,CUST_000322,2024-02-02 01:44:00,53093,Paid,2024-03-03 01:44:00
BILL_000615,CUST_000323,2024-03-18 21:37:00,127675,Paid,2024-04-17 21:37:00
BILL_000616,CUST_000323,2024-03-13 21:37:00,127331,Paid,2024-04-12 21:37:00
BILL_000617,CUST_000323,2024-03-18 21:37:00,126891,Paid,2024-04-17 21:37:00
BILL_000618,CUST_000324,2023-11-25 07:53:00,276825,Paid,2023-12-25 07:53:00
BILL_000619,CUST_000324,2023-11-23 07:53:00,277262,Paid,2023-12-23 07:53:00
BILL_000620,CUST_000325,2024-03-11 02:36:00,426456,Pending,2024-04-10 02:36:00
BILL_000621,CUST_000326,2023-12-02 13:49:00,87961,Pending,2024-01-01 13:49:00
BILL_000622,CUST_000326,2023-12-03 13:49:00,87556,Paid,2024-01-02 13:49:00
BILL_000623,CUST_000326,2023-12-05 13:49:00,88388,Paid,2024-01-04 13:49:00
BILL_000624,CUST_000327,2023-12-04 00:05:00,180865,Paid,2024-01-03 00:05:00
BILL_000625,CUST_000327,2023-12-04 00:05:00,181687,Paid,2024-01-03 00:05:00
BILL_000626,CUST_000328,2023-11-22 01:27:00,167920,Paid,2023-12-22 01:27:00
BILL_000627,CUST_000328,2023-11-21 01:27:00,168816,Paid,2023-12-21 01:27:00
BILL_000628,CUST_000329,2024-02-25 07:25:00,154371,Paid,2024-03-26 07:25:00
BILL_000629,CUST_000329,2024-02-18 07:25:00,153759,Paid,2024-03-19 07:25:00
BILL_000630,CUST_000330,2023-12-16 06:27:00,209592,Paid,2024-01-15 06:27:00
BILL_000631,CUST_000331,2023-02-27 10:34:00,18711,Paid,2023-03-29 10:34:00
BILL_000632,CUST_000331,2023-02-22 10:34:00,19406,Paid,2023-03-24 10:34:00
BILL_000633,CUST_000332,2024-01-21 17:00:00,151595,Paid,2024-02-20 17:00:00
BILL_000634,CUST_000332,2024-01-21 17:00:00,151858,Paid,2024-02-20 17:00:00
BILL_000635,CUST_000332,2024-01-25 17:00:00,151926,Paid,2024-02-24 17:00:00
BILL_000636,CUST_000333,2024-01-10 16:38:00,477347,Paid,2024-02-09 16:38:00
BILL_000637,CUST_000333,2024-01-15 16:38:00,477015,Pending,2024-02-14 16:38:00
BILL_000638,CUST_000334,2024-02-19 14:22:00,12151,Paid,2024-03-20 14:22:00
BILL_000639,CUST_000334,2024-02-24 14:22:00,12197,Paid,2024-03-25 14:22:00
BILL_000640,CUST_000334,2024-02-25 14:22:00,13462,Paid,2024-03-26 14:22:00
BILL_000641,CUST_000335,2024-03-19 09:09:00,97140,Paid,2024-04-18 09:09:00
BILL_000642,CUST_000335,2024-03-19 09:09:00,97266,Pending,2024-04-18 09:09:00
BILL_000643,CUST_000335,2024-03-17 09:09:00,98471,Paid,2024-04-16 09:09:00
BILL_000644,CUST_000336,2024-01-27 13:59:00,238509,Paid,2024-02-26 13:59:00
BILL_000645,CUST_000336,2024-01-23 13:59:00,239256,Paid,2024-02-22 13:59:00
BILL_000646,CUST_000337,2023-10-02 07:05:00,68939,Paid,2023-11-01 07:05:00
BILL_000647,CUST_000337,2023-10-01 07:05:00,69025,Paid,2023-10-31 07:05:00
BILL_000648,CUST_000338,2024-03-11 10:01:00,577759,Overdue,2024-04-10 10:01:00
BILL_000649,CUST_000339,2024-02-15 05:24:00,621058,Paid,2024-03-16 05:24:00
BILL_000650,CUST_000340,2023-02-13 11:49:00,4618,Paid,2023-03-15 11:49:00
BILL_000651,CUST_000340,2023-02-14 11:49:00,4822,Pending,2023-03-16 11:49:00
BILL_000652,CUST_000341,2023-11-06 01:00:00,182875,Paid,2023-12-06 01:00:00
BILL_000653,CUST_000341,2023-11-06 01:00:00,182758,Paid,2023-12-06 01:00:00
BILL_000654,CUST_000341,2023-11-02 01:00:00,182531,Paid,2023-12-02 01:00:00
BILL_000655,CUST_000342,2023-12-30 12:06:00,263429,Paid,2024-01-29 12:06:00
BILL_000656,CUST_000342,2023-12-31 12:06:00,262651,Paid,2024-01-30 12:06:00
BILL_000657,CUST_000343,2023-11-07 14:15:00,145444,Paid,2023-12-07 14:15:00
BILL_000658,CUST_000343,2023-11-01 14:15:00,145395,Paid,2023-12-01 14:15:00
BILL_000659,CUST_000344,2024-02-22 14:22:00,73262,Paid,2024-03-23 14:22:00
BILL_000660,CUST_000345,2023-06-03 14:11:00,33909,Paid,2023-07-03 14:11:00
BILL_000661,CUST_000345,2023-06-03 14:11:00,33910,Pending,2023-07-03 14:11:00
BILL_000662,CUST_000346,2024-01-10 03:07:00,520071,Paid,2024-02-09 03:07:00
BILL_000663,CUST_000347,2024-01-08 02:20:00,37679,Paid,2024-02-07 02:20:00
BILL_000664,CUST_000347,2024-01-03 02:20:00,37471,Paid,2024-02-02 02:20:00
BILL_000665,CUST_000347,2024-01-07 02:20:00,36428,Paid,2024-02-06 02:20:00
BILL_000666,CUST_000348,2023-12-10 09:12:00,105510,Paid,2024-01-09 09:12:00
BILL_000667,CUST_000349,2023-11-26 00:32:00,72896,Paid,2023-12-26 00:32:00
BILL_000668,CUST_000349,2023-11-29 00:32:00,72583,Pending,2023-12-29 00:32:00
BILL_000669,CUST_000349,2023-11-27 00:32:00,72164,Paid,2023-12-27 00:32:00
BILL_000670,CUST_000350,2023-05-24 03:44:00,200648,Paid,2023-06-23 03:44:00
BILL_000671,CUST_000350,2023-05-19 03:44:00,200381,Paid,2023-06-18 03:44:00
BILL_000672,CUST_000352,2023-05-20 09:12:00,29285,Paid,2023-06-19 09:12:00
BILL_000673,CUST_000352,2023-05-20 09:12:00,29916,Paid,2023-06-19 09:12:00
BILL_000674,CUST_000352,2023-05-15 09:12:00,30116,Paid,2023-06-14 09:12:00
BILL_000675,CUST_000353,2024-01-18 21:36:00,25810,Paid,2024-02-17 21:36:00
BILL_000676,CUST_000353,2024-01-21 21:36:00,26205,Paid,2024-02-20 21:36:00
BILL_000677,CUST_000354,2024-03-02 09:32:00,448788,Paid,2024-04-01 09:32:00
BILL_000678,CUST_000354,2024-03-02 09:32:00,449640,Paid,2024-04-01 09:32:00
BILL_000679,CUST_000355,2024-03-11 00:19:00,117073,Paid,2024-04-10 00:19:00
BILL_000680,CUST_000355,2024-03-13 00:19:00,116918,Paid,2024-04-12 00:19:00
BILL_000681,CUST_000356,2024-01-18 01:34:00,125070,Paid,2024-02-17 01:34:00
BILL_000682,CUST_000356,2024-01-21 01:34:00,124732,Paid,2024-02-20 01:34:00
BILL_000683,CUST_000357,2024-01-09 18:22:00,55705,Paid,2024-02-08 18:22:00
BILL_000684,CUST_000357,2024-01-15 18:22:00,55827,Paid,2024-02-14 18:22:00
BILL_000685,CUST_000357,2024-01-13 18:22:00,55245,Overdue,2024-02-12 18:22:00
BILL_000686,CUST_000358,2023-07-24 08:56:00,38002,Paid,2023-08-23 08:56:00
BILL_000687,CUST_000358,2023-07-22 08:56:00,38054,Paid,2023-08-21 08:56:00
BILL_000688,CUST_000358,2023-07-18 08:56:00,38462,Paid,2023-08-17 08:56:00
BILL_000689,CUST_000359,2023-09-19 21:35:00,293611,Paid,2023-10-19 21:35:00
BILL_000690,CUST_000360,2023-12-18 06:12:00,45514,Paid,2024-01-17 06:12:00
BILL_000691,CUST_000360,2023-12-21 06:12:00,45390,Paid,2024-01-20 06:12:00
BILL_000692,CUST_000360,2023-12-18 06:12:00,45640,Paid,2024-01-17 06:12:00
BILL_000693,CUST_000361,2023-07-18 04:41:00,19187,Paid,2023-08-17 04:41:00
BILL_000694,CUST_000362,2023-11-17 04:35:00,54558,Pending,2023-12-17 04:35:00
BILL_000695,CUST_000362,2023-11-18 04:35:00,54418,Paid,2023-12-18 04:35:00
BILL_000696,CUST_000362,2023-11-15 04:35:00,55349,Paid,2023-12-15 04:35:00
BILL_000697,CUST_000363,2023-02-25 05:50:00,39107,Paid,2023-03-27 05:50:00
BILL_000698,CUST_000363,2023-02-21 05:50:00,39034,Paid,2023-03-23 05:50:00
BILL_000699,CUST_000364,2024-03-01 07:22:00,152782,Paid,2024-03-31 07:22:00
BILL_000700,CUST_000364,2024-03-01 07:22:00,152749,Paid,2024-03-31 07:22:00
BILL_000701,CUST_000364,2024-03-01 07:22:00,152433,Paid,2024-03-31 07:22:00
BILL_000702,CUST_000365,2023-12-12 07:33:00,40510,Paid,2024-01-11 07:33:00
BILL_000703,CUST_000365,2023-12-11 07:33:00,40588,Paid,2024-01-10 07:33:00
BILL_000704,CUST_000366,2024-03-13 05:07:00,138293,Paid,2024-04-12 05:07:00
BILL_000705,CUST_000367,2023-12-31 21:55:00,596851,Paid,2024-01-30 21:55:00
BILL_000706,CUST_000368,2023-06-29 19:57:00,21755,Paid,2023-07-29 19:57:00
BILL_000707,CUST_000368,2023-07-01 19:57:00,22391,Paid,2023-07-31 19:57:00
BILL_000708,CUST_000368,2023-06-30 19:57:00,21932,Paid,2023-07-30 19:57:00
BILL_000709,CUST_000369,2024-03-10 01:21:00,341801,Paid,2024-04-09 01:21:00
BILL_000710,CUST_000369,2024-03-11 01:21:00,341555,Paid,2024-04-10 01:21:00
BILL_000711,CUST_000370,2023-12-01 05:41:00,186115,Paid,2023-12-31 05:41:00
BILL_000712,CUST_000371,2023-12-28 05:06:00,140476,Paid,2024-01-27 05:06:00
BILL_000713,CUST_000371,2024-01-01 05:06:00,140529,Paid,2024-01-31 05:06:00
BILL_000714,CUST_000372,2023-09-16 23:07:00,130080,Pending,2023-10-16 23:07:00
BILL_000715,CUST_000373,2023-10-30 18:58:00,149255,Paid,2023-11-29 18:58:00
BILL_000716,CUST_000373,2023-10-27 18:58:00,150112,Paid,2023-11-26 18:58:00
BILL_000717,CUST_000374,2023-10-15 20:12:00,40442,Paid,2023-11-14 20:12:00
BILL_000718,CUST_000374,2023-10-15 20:12:00,39901,Pending,2023-11-14 20:12:00
BILL_000719,CUST_000374,2023-10-12 20:12:00,39612,Paid,2023-11-11 20:12:00
BILL_000720,CUST_000375,2024-03-01 07:01:00,296212,Pending,2024-03-31 07:01:00
BILL_000721,CUST_000376,2023-10-09 19:58:00,39297,Paid,2023-11-08 19:58:00
BILL_000722,CUST_000376,2023-10-13 19:58:00,39201,Paid,2023-11-12 19:58:00
BILL_000723,CUST_000377,2024-03-15 09:17:00,272633,Paid,2024-04-14 09:17:00
BILL_000724,CUST_000378,2024-02-27 11:54:00,73689,Paid,2024-03-28 11:54:00
BILL_000725,CUST_000378,2024-02-23 11:54:00,74056,Paid,2024-03-24 11:54:00
BILL_000726,CUST_000378,2024-02-25 11:54:00,73846,Paid,2024-03-26 11:54:00
BILL_000727,CUST_000379,2024-03-08 11:31:00,326910,Paid,2024-04-07 11:31:00
BILL_000728,CUST_000379,2024-03-04 11:31:00,326724,Paid,2024-04-03 11:31:00
BILL_000729,CUST_000379,2024-03-07 11:31:00,327438,Paid,2024-04-06 11:31:00
BILL_000730,CUST_000381,2024-01-15 06:18:00,207756,Paid,2024-02-14 06:18:00
BILL_000731,CUST_000381,2024-01-14 06:18:00,207844,Paid,2024-02-13 06:18:00
BILL_000732,CUST_000382,2024-02-23 10:02:00,291186,Paid,2024-03-24 10:02:00
BILL_000733,CUST_000383,2023-12-25 11:24:00,64097,Paid,2024-01-24 11:24:00
BILL_000734,CUST_000383,2023-12-20 11:24:00,63882,Paid,2024-01-19 11:24:00
BILL_000735,CUST_000384,2024-02-09 13:00:00,126498,Paid,2024-03-10 13:00:00
BILL_000736,CUST_000384,2024-02-08 13:00:00,126051,Paid,2024-03-09 13:00:00
BILL_000737,CUST_000384,2024-02-09 13:00:00,126993,Paid,2024-03-10 13:00:00
BILL_000738,CUST_000385,2024-02-01 02:50:00,293678,Paid,2024-03-02 02:50:00
BILL_000739,CUST_000385,2024-02-05 02:50:00,292805,Paid,2024-03-06 02:50:00
BILL_000740,CUST_000386,2023-12-26 11:28:00,99433,Paid,2024-01-25 11:28:00
BILL_000741,CUST_000386,2023-12-28 11:28:00,98800,Paid,2024-01-27 11:28:00
BILL_000742,CUST_000387,2024-02-18 05:33:00,122070,Paid,2024-03-19 05:33:00
BILL_000743,CUST_000387,2024-02-15 05:33:00,122297,Paid,2024-03-16 05:33:00
BILL_000744,CUST_000387,2024-02-13 05:33:00,122217,Paid,2024-03-14 05:33:00
BILL_000745,CUST_000388,2024-02-19 21:00:00,254133,Paid,2024-03-20 21:00:00
BILL_000746,CUST_000389,2024-02-02 03:44:00,389586,Paid,2024-03-03 03:44:00
BILL_000747,CUST_000389,2024-01-31 03:44:00,390455,Paid,2024-03-01 03:44:00
BILL_000748,CUST_000390,2024-03-07 07:18:00,242083,Paid,2024-04-06 07:18:00
BILL_000749,CUST_000391,2023-06-16 04:13:00,125208,Paid,2023-07-16 04:13:00
BILL_000750,CUST_000392,2023-12-20 04:36:00,155892,Paid,2024-01-19 04:36:00
BILL_000751,CUST_000392,2023-12-24 04:36:00,156489,Paid,2024-01-23 04:36:00
BILL_000752,CUST_000392,2023-12-25 04:36:00,156017,Paid,2024-01-24 04:36:00
BILL_000753,CUST_000393,2024-01-14 10:26:00,33086,Paid,2024-02-13 10:26:00
BILL_000754,CUST_000393,2024-01-13 10:26:00,33339,Paid,2024-02-12 10:26:00
BILL_000755,CUST_000393,2024-01-18 10:26:00,33982,Paid,2024-02-17 10:26:00
BILL_000756,CUST_000394,2023-01-10 20:12:00,13165,Paid,2023-02-09 20:12:00
BILL_000757,CUST_000394,2023-01-11 20:12:00,13327,Paid,2023-02-10 20:12:00
BILL_000758,CUST_000394,2023-01-06 20:12:00,12028,Paid,2023-02-05 20:12:00
BILL_000759,CUST_000395,2024-03-04 06:58:00,335607,Paid,2024-04-03 06:58:00
BILL_000760,CUST_000395,2024-03-01 06:58:00,335139,Paid,2024-03-31 06:58:00
BILL_000761,CUST_000395,2024-03-02 06:58:00,335936,Paid,2024-04-01 06:58:00
BILL_000762,CUST_000396,2023-03-15 14:31:00,127318,Paid,2023-04-14 14:31:00
BILL_000763,CUST_000396,2023-03-14 14:31:00,126715,Pending,2023-04-13 14:31:00
BILL_000764,CUST_000397,2024-03-01 04:27:00,120218,Paid,2024-03-31 04:27:00
BILL_000765,CUST_000397,2024-02-28 04:27:00,120436,Paid,2024-03-29 04:27:00
BILL_000766,CUST_000397,2024-02-29 04:27:00,120967,Paid,2024-03-30 04:27:00
BILL_000767,CUST_000398,2024-01-29 06:33:00,430154,Paid,2024-02-28 06:33:00
BILL_000768,CUST_000399,2023-11-13 07:20:00,77794,Paid,2023-12-13 07:20:00
BILL_000769,CUST_000399,2023-11-15 07:20:00,77477,Paid,2023-12-15 07:20:00
BILL_000770,CUST_000400,2024-03-06 00:23:00,355217,Pending,2024-04-05 00:23:00
BILL_000771,CUST_000401,2023-08-02 14:06:00,262947,Paid,2023-09-01 14:06:00
BILL_000772,CUST_000401,2023-08-01 14:06:00,262555,Paid,2023-08-31 14:06:00
BILL_000773,CUST_000402,2023-12-23 14:28:00,102752,Paid,2024-01-22 14:28:00
BILL_000774,CUST_000402,2023-12-30 14:28:00,103145,Paid,2024-01-29 14:28:00
BILL_000775,CUST_000402,2023-12-27 14:28:00,102504,Paid,2024-01-26 14:28:00
BILL_000776,CUST_000403,2024-03-01 17:27:00,265769,Paid,2024-03-31 17:27:00
BILL_000777,CUST_000403,2024-03-03 17:27:00,266600,Pending,2024-04-02 17:27:00
BILL_000778,CUST_000404,2023-07-13 03:28:00,15565,Paid,2023-08-12 03:28:00
BILL_000779,CUST_000404,2023-07-08 03:28:00,15044,Paid,2023-08-07 03:28:00
BILL_000780,CUST_000404,2023-07-15 03:28:00,15081,Paid,2023-08-14 03:28:00
BILL_000781,CUST_000405,2023-11-15 23:55:00,163346,Paid,2023-12-15 23:55:00
BILL_000782,CUST_000405,2023-11-18 23:55:00,163192,Paid,2023-12-18 23:55:00
BILL_000783,CUST_000405,2023-11-17 23:55:00,162482,Paid,2023-12-17 23:55:00
BILL_000784,CUST_000406,2024-03-08 07:02:00,279043,Paid,2024-04-07 07:02:00
BILL_000785,CUST_000406,2024-03-05 07:02:00,278713,Paid,2024-04-04 07:02:00
BILL_000786,CUST_000407,2024-03-05 17:25:00,113981,Paid,2024-04-04 17:25:00
BILL_000787,CUST_000407,2024-03-12 17:25:00,113553,Paid,2024-04-11 17:25:00
BILL_000788,CUST_000408,2023-12-06 23:32:00,192004,Paid,2024-01-05 23:32:00
BILL_000789,CUST_000408,2023-12-06 23:32:00,191253,Paid,2024-01-05 23:32:00
BILL_000790,CUST_000408,2023-12-03 23:32:00,191404,Paid,2024-01-02 23:32:00
BILL_000791,CUST_000409,2024-03-15 19:13:00,435181,Paid,2024-04-14 19:13:00
BILL_000792,CUST_000409,2024-03-14 19:13:00,435918,Paid,2024-04-13 19:13:00
BILL_000793,CUST_000410,2023-09-16 14:43:00,558258,Paid,2023-10-16 14:43:00
BILL_000794,CUST_000411,2024-01-24 04:19:00,106070,Paid,2024-02-23 04:19:00
BILL_000795,CUST_000411,2024-01-27 04:19:00,105895,Paid,2024-02-26 04:19:00
BILL_000796,CUST_000411,2024-01-27 04:19:00,106430,Paid,2024-02-26 04:19:00
BILL_000797,CUST_000412,2024-02-21 07:56:00,505525,Paid,2024-03-22 07:56:00
BILL_000798,CUST_000413,2024-02-02 18:51:00,45189,Paid,2024-03-03 18:51:00
BILL_000799,CUST_000413,2024-02-01 18:51:00,44844,Paid,2024-03-02 18:51:00
BILL_000800,CUST_000413,2024-01-31 18:51:00,45273,Paid,2024-03-01 18:51:00
BILL_000801,CUST_000414,2023-12-13 06:52:00,63194,Paid,2024-01-12 06:52:00
BILL_000802,CUST_000414,2023-12-10 06:52:00,63411,Paid,2024-01-09 06:52:00
BILL_000803,CUST_000415,2023-07-28 09:24:00,40354,Paid,2023-08-27 09:24:00
BILL_000804,CUST_000416,2023-12-29 02:16:00,149915,Paid,2024-01-28 02:16:00
BILL_000805,CUST_000416,2023-12-26 02:16:00,150321,Paid,2024-01-25 02:16:00
BILL_000806,CUST_000416,2023-12-28 02:16:00,150051,Paid,2024-01-27 02:16:00
BILL_000807,CUST_000417,2023-11-10 16:16:00,37333,Paid,2023-12-10 16:16:00
BILL_000808,CUST_000418,2024-01-21 19:05:00,66334,Paid,2024-02-20 19:05:00
BILL_000809,CUST_000418,2024-01-21 19:05:00,66303,Paid,2024-02-20 19:05:00
BILL_000810,CUST_000418,2024-01-28 19:05:00,67145,Paid,2024-02-27 19:05:00
BILL_000811,CUST_000419,2023-04-17 11:39:00,104749,Paid,2023-05-17 11:39:00
BILL_000812,CUST_000420,2024-03-06 05:11:00,98751,Paid,2024-04-05 05:11:00
BILL_000813,CUST_000420,2024-03-03 05:11:00,98682,Paid,2024-04-02 05:11:00
BILL_000814,CUST_000420,2024-03-01 05:11:00,99049,Paid,2024-03-31 05:11:00
BILL_000815,CUST_000421,2023-05-23 19:47:00,11717,Paid,2023-06-22 19:47:00
BILL_000816,CUST_000421,2023-05-21 19:47:00,10812,Paid,2023-06-20 19:47:00
BILL_000817,CUST_000422,2023-12-06 13:34:00,306747,Paid,2024-01-05 13:34:00
BILL_000818,CUST_000422,2023-12-08 13:34:00,307211,Paid,2024-01-07 13:34:00
BILL_000819,CUST_000422,2023-12-11 13:34:00,307433,Paid,2024-01-10 13:34:00
BILL_000820,CUST_000423,2023-12-30 05:11:00,234285,Pending,2024-01-29 05:11:00
BILL_000821,CUST_000423,2023-12-29 05:11:00,233369,Paid,2024-01-28 05:11:00
BILL_000822,CUST_000424,2024-03-18 10:40:00,151122,Paid,2024-04-17 10:40:00
BILL_000823,CUST_000425,2023-09-12 13:48:00,177667,Paid,2023-10-12 13:48:00
BILL_000824,CUST_000425,2023-09-12 13:48:00,177860,Paid,2023-10-12 13:48:00
BILL_000825,CUST_000425,2023-09-12 13:48:00,178119,Paid,2023-10-12 13:48:00
BILL_000826,CUST_000426,2023-06-14 06:14:00,62789,Paid,2023-07-14 06:14:00
BILL_000827,CUST_000427,2023-09-11 03:25:00,220214,Paid,2023-10-11 03:25:00
BILL_000828,CUST_000427,2023-09-18 03:25:00,219334,Paid,2023-10-18 03:25:00
BILL_000829,CUST_000428,2023-11-10 01:29:00,216534,Paid,2023-12-10 01:29:00
BILL_000830,CUST_000428,2023-11-14 01:29:00,216649,Pending,2023-12-14 01:29:00
BILL_000831,CUST_000429,2023-11-03 23:20:00,134324,Paid,2023-12-03 23:20:00
BILL_000832,CUST_000430,2024-02-03 10:34:00,217839,Paid,2024-03-04 10:34:00
BILL_000833,CUST_000430,2024-02-03 10:34:00,218350,Paid,2024-03-04 10:34:00
BILL_000834,CUST_000430,2024-02-06 10:34:00,218364,Paid,2024-03-07 10:34:00
BILL_000835,CUST_000431,2024-02-19 16:23:00,171251,Paid,2024-03-20 16:23:00
BILL_000836,CUST_000431,2024-02-16 16:23:00,170904,Paid,2024-03-17 16:23:00
BILL_000837,CUST_000431,2024-02-17 16:23:00,170138,Paid,2024-03-18 16:23:00
BILL_000838,CUST_000432,2024-01-09 22:56:00,26518,Pending,2024-02-08 22:56:00
BILL_000839,CUST_000432,2024-01-11 22:56:00,27119,Paid,2024-02-10 22:56:00
BILL_000840,CUST_000432,2024-01-09 22:56:00,27040,Paid,2024-02-08 22:56:00
BILL_000841,CUST_000433,2023-12-22 21:54:00,125221,Paid,2024-01-21 21:54:00
BILL_000842,CUST_000433,2023-12-19 21:54:00,125123,Paid,2024-01-18 21:54:00
BILL_000843,CUST_000433,2023-12-19 21:54:00,125054,Paid,2024-01-18 21:54:00
BILL_000844,CUST_000434,2024-02-09 09:58:00,156169,Paid,2024-03-10 09:58:00
BILL_000845,CUST_000435,2023-11-18 18:47:00,107285,Pending,2023-12-18 18:47:00
BILL_000846,CUST_000435,2023-11-24 18:47:00,107323,Pending,2023-12-24 18:47:00
BILL_000847,CUST_000435,2023-11-19 18:47:00,107264,Paid,2023-12-19 18:47:00
BILL_000848,CUST_000436,2023-12-09 12:53:00,461641,Paid,2024-01-08 12:53:00
BILL_000849,CUST_000437,2023-06-19 21:18:00,127443,Paid,2023-07-19 21:18:00
BILL_000850,CUST_000437,2023-06-18 21:18:00,126700,Overdue,2023-07-18 21:18:00
BILL_000851,CUST_000437,2023-06-23 21:18:00,126741,Paid,2023-07-23 21:18:00
BILL_000852,CUST_000438,2024-03-10 02:26:00,53671,Paid,2024-04-09 02:26:00
BILL_000853,CUST_000438,2024-03-13 02:26:00,54133,Paid,2024-04-12 02:26:00
BILL_000854,CUST_000439,2024-03-12 07:18:00,251390,Paid,2024-04-11 07:18:00
BILL_000855,CUST_000439,2024-03-16 07:18:00,251316,Paid,2024-04-15 07:18:00
BILL_000856,CUST_000439,2024-03-11 07:18:00,252382,Paid,2024-04-10 07:18:00
BILL_000857,CUST_000440,2024-01-17 19:16:00,172830,Overdue,2024-02-16 19:16:00
BILL_000858,CUST_000440,2024-01-18 19:16:00,173163,Pending,2024-02-17 19:16:00
BILL_000859,CUST_000440,2024-01-15 19:16:00,172587,Paid,2024-02-14 19:16:00
BILL_000860,CUST_000441,2024-03-05 20:56:00,319657,Paid,2024-04-04 20:56:00
BILL_000861,CUST_000441,2024-02-28 20:56:00,320232,Paid,2024-03-29 20:56:00
BILL_000862,CUST_000442,2023-01-16 06:43:00,16420,Paid,2023-02-15 06:43:00
BILL_000863,CUST_000443,2024-03-09 00:51:00,247967,Paid,2024-04-08 00:51:00
BILL_000864,CUST_000443,2024-03-15 00:51:00,248758,Paid,2024-04-14 00:51:00
BILL_000865,CUST_000444,2023-10-09 03:08:00,863601,Paid,2023-11-08 03:08:00
BILL_000866,CUST_000445,2023-10-07 02:22:00,221990,Paid,2023-11-06 02:22:00
BILL_000867,CUST_000445,2023-10-08 02:22:00,221834,Paid,2023-11-07 02:22:00
BILL_000868,CUST_000447,2023-05-21 21:16:00,32755,Paid,2023-06-20 21:16:00
BILL_000869,CUST_000447,2023-05-23 21:16:00,32587,Paid,2023-06-22 21:16:00
BILL_000870,CUST_000448,2024-01-03 11:00:00,490531,Paid,2024-02-02 11:00:00
BILL_000871,CUST_000449,2024-03-01 01:19:00,369235,Pending,2024-03-31 01:19:00
BILL_000872,CUST_000449,2024-03-02 01:19:00,368739,Paid,2024-04-01 01:19:00
BILL_000873,CUST_000449,2024-03-02 01:19:00,369547,Paid,2024-04-01 01:19:00
BILL_000874,CUST_000451,2023-11-05 17:02:00,37119,Overdue,2023-12-05 17:02:00
BILL_000875,CUST_000451,2023-10-29 17:02:00,36987,Pending,2023-11-28 17:02:00
BILL_000876,CUST_000451,2023-11-02 17:02:00,37792,Paid,2023-12-02 17:02:00
BILL_000877,CUST_000452,2023-06-07 03:47:00,139609,Paid,2023-07-07 03:47:00
BILL_000878,CUST_000452,2023-06-05 03:47:00,139139,Paid,2023-07-05 03:47:00
BILL_000879,CUST_000452,2023-06-04 03:47:00,139739,Paid,2023-07-04 03:47:00
BILL_000880,CUST_000453,2023-08-17 08:34:00,14553,Paid,2023-09-16 08:34:00
BILL_000881,CUST_000453,2023-08-21 08:34:00,14167,Paid,2023-09-20 08:34:00
BILL_000882,CUST_000454,2024-01-01 10:14:00,97060,Paid,2024-01-31 10:14:00
BILL_000883,CUST_000454,2024-01-02 10:14:00,96148,Pending,2024-02-01 10:14:00
BILL_000884,CUST_000455,2024-02-26 18:23:00,101346,Paid,2024-03-27 18:23:00
BILL_000885,CUST_000455,2024-02-24 18:23:00,100584,Paid,2024-03-25 18:23:00
BILL_000886,CUST_000456,2024-02-04 03:31:00,322182,Paid,2024-03-05 03:31:00
BILL_000887,CUST_000457,2023-10-14 11:03:00,352618,Paid,2023-11-13 11:03:00
BILL_000888,CUST_000458,2023-11-13 08:47:00,105689,Paid,2023-12-13 08:47:00
BILL_000889,CUST_000458,2023-11-13 08:47:00,104840,Paid,2023-12-13 08:47:00
BILL_000890,CUST_000459,2023-06-22 21:10:00,28950,Paid,2023-07-22 21:10:00
BILL_000891,CUST_000461,2023-09-27 13:40:00,173432,Paid,2023-10-27 13:40:00
BILL_000892,CUST_000462,2023-09-16 14:18:00,78559,Paid,2023-10-16 14:18:00
BILL_000893,CUST_000462,2023-09-15 14:18:00,77962,Paid,2023-10-15 14:18:00
BILL_000894,CUST_000463,2024-03-14 09:57:00,87249,Paid,2024-04-13 09:57:00
BILL_000895,CUST_000464,2023-08-20 02:47:00,131680,Paid,2023-09-19 02:47:00
BILL_000896,CUST_000464,2023-08-18 02:47:00,131952,Paid,2023-09-17 02:47:00
BILL_000897,CUST_000465,2023-10-20 14:53:00,6019,Paid,2023-11-19 14:53:00
BILL_000898,CUST_000465,2023-10-23 14:53:00,5889,Paid,2023-11-22 14:53:00
