order_id,customer_id,order_date,product_category,order_value,quantity,discount_amount,payment_method,delivery_days,order_status,rating,is_repeat_customer
TXN_00000626,CUST_001890,2023-11-29 06:48:00,Home & Living,25177,2,2869.89,Credit Card,5,Delivered,3.0,0
TXN_00000627,CUST_000150,2023-08-09 08:29:00,Electronics,77055,1,9415.65,Debit Card,7,Cancelled,,0
TXN_00000628,CUST_000925,2024-01-14 04:41:00,Electronics,41500,1,9837.82,COD,5,Delivered,3.0,0
TXN_00000629,CUST_000677,2023-11-28 18:21:00,Home & Living,38157,1,3012.72,UPI,3,Delivered,4.0,0
TXN_00000630,CUST_000930,2023-12-21 23:52:00,Fashion,6603,3,627.26,UPI,3,Delivered,5.0,0
TXN_00000631,CUST_001943,2023-01-11 12:36:00,Fashion,5843,2,387.1,Credit Card,3,Delivered,5.0,0
TXN_00000632,CUST_000602,2024-02-29 12:01:00,Electronics,75573,1,6151.99,COD,3,Delivered,3.0,0
TXN_00000633,CUST_000018,2023-08-07 04:16:00,Home & Living,8088,1,1298.75,UPI,2,Delivered,4.0,0
TXN_00000634,CUST_001753,2023-12-12 10:34:00,Home & Living,5709,1,674.81,UPI,5,Delivered,2.0,0
TXN_00000635,CUST_000938,2023-04-13 18:59:00,Home & Living,52133,1,8018.2,Credit Card,2,Delivered,4.0,0
TXN_00000636,CUST_000727,2024-01-02 18:09:00,Fashion,12348,1,2756.4,Credit Card,3,Delivered,5.0,0
TXN_00000637,CUST_000387,2023-04-16 09:11:00,Fashion,2129,1,446.49,UPI,2,Delivered,4.0,0
TXN_00000638,CUST_000207,2023-11-05 01:49:00,Fashion,5048,1,715.75,UPI,2,Delivered,4.0,0
TXN_00000639,CUST_000261,2023-02-05 10:55:00,Electronics,185914,2,20485.48,Debit Card,2,Delivered,3.0,1
TXN_00000640,CUST_000646,2023-12-03 06:12:00,Fashion,4559,2,836.26,Debit Card,5,Delivered,2.0,1
TXN_00000641,CUST_000621,2023-05-19 07:59:00,Electronics,64132,1,13452.83,UPI,5,Delivered,3.0,1
TXN_00000642,CUST_001884,2023-07-01 00:08:00,Electronics,218725,2,15177.51,UPI,2,Delivered,3.0,0
TXN_00000643,CUST_001798,2023-08-14 03:53:00,Fashion,26775,2,2716.53,UPI,2,Cancelled,,0
TXN_00000644,CUST_001942,2023-08-16 23:54:00,Electronics,56810,2,3362.95,Net Banking,3,Delivered,5.0,1
TXN_00000645,CUST_001516,2023-01-26 14:28:00,Electronics,25618,1,4632.46,Debit Card,2,Delivered,4.0,0
TXN_00000646,CUST_000818,2024-01-30 12:37:00,Electronics,81488,1,6730.74,Debit Card,2,Delivered,4.0,0
TXN_00000647,CUST_001669,2023-03-31 16:58:00,Fashion,10610,1,570.67,UPI,2,Delivered,5.0,0
TXN_00000648,CUST_001185,2023-03-04 05:48:00,Electronics,183367,2,26724.37,UPI,2,Delivered,5.0,0
TXN_00000649,CUST_000430,2023-09-08 23:38:00,Electronics,9931,1,2332.65,Credit Card,3,Delivered,2.0,0
TXN_00000650,CUST_000734,2023-06-12 13:12:00,Electronics,7762,1,1379.79,Credit Card,7,Delivered,4.0,0
TXN_00000651,CUST_000431,2024-02-14 16:23:00,Electronics,132781,1,27720.31,Credit Card,2,Delivered,5.0,0
TXN_00000652,CUST_000979,2023-02-27 14:01:00,Electronics,48420,1,4529.18,UPI,7,Delivered,4.0,0
TXN_00000653,CUST_000015,2023-08-04 12:54:00,Home & Living,32654,1,6516.48,Debit Card,5,Delivered,1.0,1
TXN_00000654,CUST_000205,2023-06-08 02:27:00,Electronics,65123,2,10626.5,Debit Card,5,Delivered,5.0,1
TXN_00000655,CUST_001938,2023-06-03 07:44:00,Electronics,8676,1,1483.6,Credit Card,3,Delivered,5.0,0
TXN_00000656,CUST_000173,2024-02-19 12:56:00,Electronics,18831,1,3548.33,Net Banking,5,Delivered,4.0,0
TXN_00000657,CUST_000966,2023-05-21 23:41:00,Electronics,126770,2,10900.85,Credit Card,2,Delivered,1.0,0
TXN_00000658,CUST_001838,2023-03-14 07:11:00,Electronics,49216,1,6423.61,Net Banking,2,Delivered,2.0,1
TXN_00000659,CUST_001157,2023-09-23 04:08:00,Electronics,90919,1,6330.42,Credit Card,2,Delivered,3.0,1
TXN_00000660,CUST_001424,2023-01-20 01:38:00,Fashion,2606,1,445.81,Wallet,2,Cancelled,,0
TXN_00000661,CUST_001644,2024-01-14 21:18:00,Electronics,33851,1,1840.8,Debit Card,3,Delivered,4.0,0
TXN_00000662,CUST_000762,2024-02-26 05:26:00,Home & Living,61422,2,8763.82,UPI,3,Delivered,5.0,0
TXN_00000663,CUST_000354,2023-09-23 04:47:00,Electronics,123636,1,21255.91,UPI,2,Delivered,4.0,0
TXN_00000664,CUST_001658,2023-04-03 11:56:00,Fashion,24188,2,2782.27,Debit Card,3,Delivered,5.0,1
TXN_00000665,CUST_001895,2023-03-25 00:31:00,Electronics,154381,2,14611.99,UPI,2,Cancelled,,0
TXN_00000666,CUST_000418,2023-11-17 11:58:00,Electronics,94526,1,19728.83,Debit Card,2,Delivered,5.0,0
TXN_00000667,CUST_001724,2023-06-14 00:50:00,Fashion,21686,2,2557.76,UPI,3,Delivered,5.0,0
TXN_00000668,CUST_000053,2023-08-29 01:47:00,Electronics,111549,1,8697.66,Wallet,3,Delivered,3.0,0
TXN_00000669,CUST_001786,2023-07-28 01:34:00,Fashion,3645,1,257.33,Credit Card,7,Delivered,3.0,0
TXN_00000670,CUST_000773,2024-01-05 16:10:00,Fashion,5458,1,563.55,UPI,3,Delivered,4.0,1
TXN_00000671,CUST_000324,2023-06-28 07:05:00,Electronics,71453,1,11294.47,UPI,5,Delivered,1.0,0
TXN_00000672,CUST_000860,2023-02-27 15:29:00,Fashion,13708,1,1200.9,Credit Card,5,Delivered,3.0,1
TXN_00000673,CUST_000851,2023-10-02 14:08:00,Electronics,142851,1,24557.14,Debit Card,3,Cancelled,,0
TXN_00000674,CUST_001755,2023-11-23 00:19:00,Home & Living,22099,1,5100.47,COD,3,Delivered,1.0,0
TXN_00000675,CUST_000976,2023-05-12 04:20:00,Home & Living,2486,1,572.64,Net Banking,7,Delivered,1.0,0
TXN_00000676,CUST_001345,2023-11-11 21:45:00,Electronics,328205,3,44080.45,COD,2,Delivered,4.0,0
TXN_00000677,CUST_000198,2024-01-19 18:12:00,Electronics,118703,1,7243.9,Debit Card,3,Delivered,4.0,0
TXN_00000678,CUST_000258,2023-03-08 04:14:00,Electronics,86309,1,8265.38,Net Banking,3,Delivered,4.0,0
TXN_00000679,CUST_001351,2023-02-18 22:25:00,Home & Living,17545,1,4112.17,Wallet,3,Delivered,1.0,0
TXN_00000680,CUST_000579,2023-02-23 07:14:00,Fashion,625,1,66.52,Credit Card,3,Delivered,4.0,0
TXN_00000681,CUST_000514,2023-12-04 09:21:00,Electronics,24331,1,3407.71,Net Banking,2,Delivered,3.0,0
TXN_00000682,CUST_001456,2023-12-09 18:33:00,Electronics,15482,1,2639.87,Net Banking,2,Cancelled,,0
TXN_00000683,CUST_001059,2023-05-17 04:20:00,Fashion,3051,1,296.52,UPI,5,Delivered,3.0,0
TXN_00000684,CUST_000865,2023-03-16 18:47:00,Electronics,53979,1,4403.63,Debit Card,5,Delivered,1.0,0
TXN_00000685,CUST_001915,2024-01-18 12:40:00,Electronics,278627,2,48602.96,UPI,2,Delivered,5.0,1
TXN_00000686,CUST_000099,2023-04-04 00:09:00,Fashion,15735,1,2926.26,Credit Card,5,Delivered,2.0,1
TXN_00000687,CUST_001300,2024-02-11 07:10:00,Home & Living,2158,1,469.31,Debit Card,3,Delivered,3.0,0
TXN_00000688,CUST_000813,2023-10-20 15:30:00,Electronics,38528,3,6206.43,COD,5,Delivered,4.0,0
TXN_00000689,CUST_001757,2023-11-18 18:25:00,Electronics,95091,1,20583.39,Credit Card,5,Delivered,3.0,1
TXN_00000690,CUST_000926,2023-08-21 19:16:00,Fashion,6845,2,1304.37,UPI,5,Delivered,2.0,0
TXN_00000691,CUST_001118,2024-01-17 08:41:00,Electronics,318464,3,64605.2,Debit Card,3,Delivered,5.0,0
TXN_00000692,CUST_001574,2023-06-22 10:57:00,Fashion,13788,1,2940.62,UPI,5,Delivered,5.0,0
TXN_00000693,CUST_000382,2024-02-18 15:49:00,Electronics,63055,1,7954.94,Net Banking,3,Delivered,5.0,0
TXN_00000694,CUST_001125,2023-02-19 21:54:00,Fashion,3959,2,804.4,UPI,3,Delivered,4.0,0
TXN_00000695,CUST_000702,2023-05-15 02:50:00,Home & Living,25949,1,3585.85,Net Banking,5,Delivered,4.0,0
TXN_00000696,CUST_000749,2023-01-14 17:08:00,Home & Living,6089,1,660.03,COD,2,Delivered,3.0,0
TXN_00000697,CUST_000194,2023-08-23 03:07:00,Electronics,181569,2,44995.76,UPI,7,Delivered,5.0,1
TXN_00000698,CUST_001128,2023-03-06 11:19:00,Home & Living,15687,1,2273.45,COD,5,Cancelled,,0
TXN_00000699,CUST_000927,2023-02-12 16:11:00,Electronics,117393,1,7182.97,Credit Card,3,Delivered,4.0,1
TXN_00000700,CUST_000815,2023-09-19 06:09:00,Electronics,32344,1,6787.31,UPI,7,Delivered,5.0,1
TXN_00000701,CUST_001721,2024-02-02 00:12:00,Home & Living,31272,1,4125.17,Debit Card,2,Delivered,3.0,0
TXN_00000702,CUST_001503,2023-09-27 19:49:00,Fashion,2343,1,215.21,Credit Card,7,Cancelled,,0
TXN_00000703,CUST_000311,2023-09-29 16:03:00,Electronics,99353,1,23490.85,Debit Card,5,Delivered,5.0,0
TXN_00000704,CUST_001639,2023-10-04 07:44:00,Home & Living,61255,2,3114.53,UPI,7,Delivered,4.0,0
TXN_00000705,CUST_001940,2023-03-27 11:10:00,Fashion,20222,3,2308.49,Net Banking,2,Delivered,2.0,0
TXN_00000706,CUST_000206,2023-11-22 20:54:00,Electronics,104125,1,19735.43,Debit Card,3,Delivered,5.0,1
TXN_00000707,CUST_001267,2024-01-20 22:09:00,Electronics,109686,1,7305.97,Net Banking,3,Delivered,2.0,1
TXN_00000708,CUST_001108,2023-11-09 13:54:00,Fashion,5957,2,1014.3,UPI,2,Delivered,3.0,0
TXN_00000709,CUST_000415,2023-07-25 09:24:00,Fashion,3786,2,923.62,Debit Card,3,Delivered,3.0,0
TXN_00000710,CUST_001846,2023-08-04 15:29:00,Electronics,120279,1,18843.95,UPI,2,Delivered,5.0,0
TXN_00000711,CUST_000660,2023-06-03 00:04:00,Electronics,241277,2,38404.15,Net Banking,3,Cancelled,,1
TXN_00000712,CUST_000515,2023-12-09 09:13:00,Electronics,134932,1,29474.61,Debit Card,2,Delivered,2.0,1
TXN_00000713,CUST_001891,2023-11-01 02:03:00,Electronics,38559,2,7485.43,UPI,2,Delivered,4.0,0
TXN_00000714,CUST_001547,2023-03-15 15:52:00,Electronics,28642,1,2591.72,COD,7,Delivered,4.0,0
TXN_00000715,CUST_000329,2024-02-18 07:25:00,Electronics,56405,1,2857.41,Credit Card,5,Delivered,4.0,0
TXN_00000716,CUST_001611,2023-08-03 12:37:00,Electronics,122685,1,9146.96,Credit Card,5,Delivered,5.0,0
TXN_00000717,CUST_000397,2023-06-29 02:14:00,Electronics,73068,1,8659.4,Wallet,7,Delivered,3.0,0
TXN_00000718,CUST_001973,2023-03-13 12:07:00,Electronics,46143,3,4064.86,Debit Card,2,Delivered,4.0,0
TXN_00000719,CUST_001487,2023-12-11 04:13:00,Electronics,116577,1,14463.57,UPI,3,Delivered,4.0,1
TXN_00000720,CUST_000909,2023-05-22 10:00:00,Home & Living,21469,1,3494.84,Wallet,7,Delivered,2.0,1
TXN_00000721,CUST_001305,2023-06-09 16:06:00,Home & Living,21288,1,2196.92,UPI,3,Delivered,4.0,0
TXN_00000722,CUST_001581,2023-08-30 07:42:00,Electronics,142293,1,32070.97,UPI,5,Delivered,4.0,0
TXN_00000723,CUST_000898,2023-03-05 17:47:00,Electronics,29139,1,6667.15,UPI,2,Delivered,4.0,0
TXN_00000724,CUST_001250,2023-02-06 23:21:00,Electronics,117579,1,21357.13,UPI,3,Delivered,5.0,0
TXN_00000725,CUST_001793,2023-01-21 12:53:00,Electronics,223006,2,18243.36,COD,3,Delivered,5.0,0
TXN_00000726,CUST_001826,2023-11-17 14:27:00,Home & Living,85404,2,4276.31,UPI,2,Delivered,4.0,0
TXN_00000727,CUST_001199,2023-12-30 22:55:00,Electronics,33164,1,2833.74,Credit Card,5,Delivered,2.0,0
TXN_00000728,CUST_001628,2023-05-30 07:33:00,Electronics,36686,1,6636.73,UPI,2,Delivered,4.0,0
TXN_00000729,CUST_000212,2024-01-10 19:38:00,Electronics,67268,1,13874.37,COD,3,Delivered,1.0,0
TXN_00000730,CUST_001772,2024-03-11 21:31:00,Electronics,94431,1,6865.08,UPI,3,Delivered,5.0,1
TXN_00000731,CUST_001714,2023-08-10 13:03:00,Fashion,13560,1,2859.34,Credit Card,2,Delivered,3.0,0
TXN_00000732,CUST_001307,2024-01-30 08:53:00,Electronics,6926,1,617.67,UPI,5,Delivered,4.0,1
TXN_00000733,CUST_001483,2023-05-09 20:32:00,Electronics,183099,2,26355.41,UPI,2,Delivered,4.0,0
TXN_00000734,CUST_000674,2024-03-04 08:22:00,Fashion,17368,2,2550.34,Debit Card,2,Delivered,3.0,1
TXN_00000735,CUST_000171,2024-01-01 15:15:00,Electronics,85700,1,18206.7,Credit Card,2,Delivered,3.0,0
TXN_00000736,CUST_001200,2023-10-30 13:42:00,Electronics,149675,1,31216.33,UPI,2,Delivered,5.0,0
TXN_00000737,CUST_000545,2024-02-04 22:31:00,Electronics,39597,1,2837.45,Net Banking,2,Delivered,5.0,1
TXN_00000738,CUST_001149,2023-10-17 12:38:00,Electronics,284064,2,60520.13,Credit Card,3,Delivered,4.0,1
TXN_00000739,CUST_001063,2023-12-08 12:02:00,Electronics,150469,1,9374.65,Wallet,2,Cancelled,,1
TXN_00000740,CUST_001233,2024-03-05 20:06:00,Electronics,191922,2,24022.52,UPI,2,Delivered,1.0,0
TXN_00000741,CUST_001179,2024-01-27 07:23:00,Fashion,5988,1,1057.58,Debit Card,2,Delivered,2.0,1
TXN_00000742,CUST_001189,2023-11-06 13:52:00,Fashion,25517,3,3630.0,UPI,3,Delivered,4.0,1
TXN_00000743,CUST_000807,2023-01-21 11:41:00,Fashion,13479,1,2311.95,Debit Card,3,Delivered,4.0,0
TXN_00000744,CUST_001615,2023-08-24 18:55:00,Electronics,59853,1,6259.58,Debit Card,5,Cancelled,,0
TXN_00000745,CUST_001071,2023-07-24 20:47:00,Electronics,235354,2,38664.01,COD,5,Delivered,2.0,0
TXN_00000746,CUST_001593,2023-01-14 06:36:00,Electronics,373189,3,76627.64,UPI,3,Delivered,5.0,0
TXN_00000747,CUST_000371,2023-06-18 03:18:00,Electronics,51966,1,5609.5,Credit Card,5,Delivered,1.0,0
TXN_00000748,CUST_001886,2023-01-15 23:29:00,Electronics,24344,1,1517.08,UPI,7,Cancelled,,0
TXN_00000749,CUST_001740,2023-07-03 21:22:00,Fashion,1027,1,69.84,Net Banking,2,Delivered,1.0,0
TXN_00000750,CUST_000722,2023-05-08 08:28:00,Electronics,430909,3,85056.06,COD,2,Delivered,2.0,1
TXN_00000751,CUST_001606,2023-08-23 22:40:00,Home & Living,8843,1,938.31,Debit Card,2,Delivered,3.0,0
TXN_00000752,CUST_000539,2023-03-24 06:35:00,Electronics,27018,1,4260.28,UPI,2,Delivered,2.0,0
TXN_00000753,CUST_001579,2023-11-28 10:47:00,Electronics,12215,1,2150.42,Debit Card,5,Delivered,5.0,0
TXN_00000754,CUST_000822,2024-02-04 05:54:00,Fashion,9575,1,1059.52,Credit Card,5,Delivered,5.0,1
TXN_00000755,CUST_001024,2023-06-20 11:39:00,Fashion,9851,1,1075.14,Debit Card,5,Delivered,2.0,0
TXN_00000756,CUST_001103,2024-03-04 07:20:00,Electronics,121397,1,6810.34,Debit Card,3,Delivered,4.0,0
TXN_00000757,CUST_001698,2024-01-05 02:40:00,Electronics,139672,2,12771.37,Credit Card,2,Delivered,4.0,0
TXN_00000758,CUST_000832,2023-09-12 20:11:00,Electronics,12803,1,1355.98,Net Banking,3,Delivered,4.0,0
TXN_00000759,CUST_001550,2023-05-16 22:31:00,Fashion,3186,1,677.48,UPI,7,Delivered,2.0,0
TXN_00000760,CUST_000719,2023-08-13 11:48:00,Electronics,259928,2,31395.4,UPI,2,Delivered,5.0,0
TXN_00000761,CUST_000327,2023-06-15 00:07:00,Electronics,129093,1,29749.96,Credit Card,3,Delivered,3.0,0
TXN_00000762,CUST_000389,2023-09-17 22:41:00,Fashion,11146,1,2271.63,Credit Card,3,Delivered,3.0,0
TXN_00000763,CUST_001148,2023-10-14 17:11:00,Home & Living,20124,1,4826.59,Credit Card,5,Delivered,4.0,0
TXN_00000764,CUST_000816,2023-02-08 06:05:00,Electronics,204581,2,35429.39,UPI,7,Delivered,4.0,0
TXN_00000765,CUST_000186,2023-12-06 12:54:00,Fashion,44424,3,9131.51,Debit Card,2,Delivered,1.0,0
TXN_00000766,CUST_000540,2023-06-24 17:22:00,Fashion,9032,1,728.17,COD,7,Delivered,4.0,0
TXN_00000767,CUST_000813,2023-07-17 03:54:00,Home & Living,8541,1,1575.3,Credit Card,3,Delivered,5.0,1
TXN_00000768,CUST_001959,2024-02-13 09:39:00,Electronics,15467,2,1997.96,UPI,3,Delivered,3.0,0
TXN_00000769,CUST_001168,2023-06-15 07:28:00,Electronics,168081,1,36997.59,COD,3,Delivered,5.0,0
TXN_00000770,CUST_001692,2023-10-08 04:42:00,Fashion,31943,3,7391.36,Credit Card,5,Delivered,4.0,1
TXN_00000771,CUST_000561,2023-04-25 22:14:00,Electronics,128562,2,28672.07,UPI,2,Cancelled,,1
TXN_00000772,CUST_000503,2023-08-14 20:51:00,Electronics,105058,3,6458.37,Debit Card,3,Delivered,3.0,1
TXN_00000773,CUST_000443,2023-06-01 07:01:00,Electronics,33134,1,6277.47,Wallet,3,Delivered,5.0,0
TXN_00000774,CUST_001757,2024-03-05 14:26:00,Electronics,81925,3,4744.9,Net Banking,2,Delivered,4.0,1
TXN_00000775,CUST_001140,2023-10-18 06:26:00,Fashion,2577,1,472.23,Debit Card,3,Delivered,4.0,0
TXN_00000776,CUST_000382,2023-10-25 12:40:00,Fashion,25798,2,3893.78,Credit Card,3,Delivered,5.0,1
TXN_00000777,CUST_001179,2023-07-18 23:16:00,Fashion,5865,1,1371.37,UPI,5,Delivered,2.0,1
TXN_00000778,CUST_001448,2023-07-06 08:27:00,Fashion,21915,2,1841.93,Net Banking,3,Delivered,4.0,0
TXN_00000779,CUST_000759,2023-05-01 10:34:00,Fashion,13871,1,2026.68,Net Banking,2,Delivered,5.0,0
TXN_00000780,CUST_000732,2023-12-21 04:20:00,Electronics,52928,1,12493.91,Debit Card,3,Delivered,3.0,0
TXN_00000781,CUST_001762,2023-12-26 07:50:00,Electronics,217184,2,25811.5,UPI,5,Delivered,3.0,0
TXN_00000782,CUST_001103,2023-02-19 16:45:00,Fashion,2053,1,487.44,Net Banking,2,Delivered,4.0,1
TXN_00000783,CUST_000975,2023-02-23 19:14:00,Electronics,237575,2,58789.14,COD,5,Delivered,5.0,0
TXN_00000784,CUST_001475,2023-12-26 20:35:00,Fashion,4933,1,645.56,Debit Card,3,Delivered,5.0,0
TXN_00000785,CUST_001682,2023-08-27 08:36:00,Fashion,15315,2,1049.63,Credit Card,3,Delivered,1.0,1
TXN_00000786,CUST_001714,2023-11-13 14:31:00,Home & Living,5123,1,372.12,Credit Card,2,Cancelled,,1
TXN_00000787,CUST_001211,2023-03-29 00:35:00,Electronics,142595,1,19583.6,UPI,3,Delivered,4.0,0
TXN_00000788,CUST_000919,2023-01-30 11:30:00,Fashion,5969,1,338.02,Debit Card,2,Delivered,3.0,0
TXN_00000789,CUST_001777,2023-02-02 21:22:00,Electronics,90758,1,10363.38,COD,3,Delivered,5.0,0
TXN_00000790,CUST_000134,2023-05-22 18:16:00,Home & Living,160320,3,10280.07,Debit Card,3,Delivered,5.0,0
TXN_00000791,CUST_001941,2023-01-15 22:38:00,Home & Living,19727,2,3931.31,Credit Card,2,Delivered,3.0,0
TXN_00000792,CUST_001006,2024-01-27 04:25:00,Fashion,13351,2,2675.02,Debit Card,3,Delivered,4.0,0
TXN_00000793,CUST_000441,2023-06-08 17:44:00,Electronics,32516,1,4229.53,Debit Card,2,Delivered,1.0,0
TXN_00000794,CUST_001382,2023-04-30 18:51:00,Home & Living,33225,1,2979.91,UPI,2,Delivered,4.0,0
TXN_00000795,CUST_001794,2023-07-28 04:49:00,Electronics,25063,1,3738.26,Debit Card,3,Delivered,4.0,0
TXN_00000796,CUST_001106,2023-10-28 10:55:00,Fashion,6732,1,1210.55,COD,3,Delivered,5.0,0
TXN_00000797,CUST_000014,2023-01-28 22:48:00,Electronics,130220,2,16166.12,UPI,2,Delivered,2.0,1
TXN_00000798,CUST_000734,2024-02-01 02:39:00,Electronics,57558,1,13772.02,Wallet,5,Delivered,1.0,1
TXN_00000799,CUST_000131,2024-01-09 05:46:00,Home & Living,46494,1,7956.69,Net Banking,2,Delivered,2.0,1
TXN_00000800,CUST_000399,2023-11-04 05:53:00,Home & Living,32210,1,5147.27,Credit Card,2,Delivered,4.0,0
TXN_00000801,CUST_000372,2023-09-11 23:07:00,Electronics,118202,1,8280.91,UPI,2,Delivered,4.0,0
TXN_00000802,CUST_000680,2023-07-26 18:44:00,Fashion,11558,1,2032.56,UPI,2,Delivered,2.0,0
TXN_00000803,CUST_001944,2024-02-17 13:24:00,Electronics,45296,1,3670.46,COD,3,Delivered,4.0,1
TXN_00000804,CUST_001427,2024-03-09 10:11:00,Electronics,21858,2,5228.83,Debit Card,3,Delivered,3.0,0
TXN_00000805,CUST_000197,2023-04-01 22:27:00,Electronics,76055,3,9257.32,Credit Card,2,Delivered,4.0,0
TXN_00000806,CUST_001801,2023-02-16 05:16:00,Fashion,1512,1,200.13,Wallet,2,Delivered,2.0,0
TXN_00000807,CUST_000823,2023-06-29 20:40:00,Fashion,2024,2,469.71,Net Banking,2,Delivered,4.0,0
TXN_00000808,CUST_000168,2024-01-20 03:33:00,Electronics,262022,2,22748.93,Debit Card,2,Delivered,3.0,0
TXN_00000809,CUST_000528,2023-11-07 01:35:00,Electronics,9429,1,1830.0,UPI,3,Delivered,5.0,0
TXN_00000810,CUST_000122,2023-02-18 05:00:00,Fashion,31486,3,2661.92,UPI,7,Delivered,4.0,0
TXN_00000811,CUST_001974,2023-01-07 00:20:00,Fashion,38022,3,9217.75,UPI,7,Delivered,5.0,0
TXN_00000812,CUST_000788,2024-02-14 18:36:00,Fashion,10151,2,1565.12,UPI,5,Delivered,4.0,0
TXN_00000813,CUST_000768,2023-03-30 06:40:00,Fashion,28345,3,5453.15,Credit Card,3,Delivered,5.0,1
TXN_00000814,CUST_001272,2023-10-02 06:22:00,Fashion,25764,2,2904.64,Wallet,2,Delivered,4.0,0
TXN_00000815,CUST_000199,2023-03-21 19:23:00,Home & Living,54199,1,10127.55,Debit Card,2,Delivered,5.0,1
TXN_00000816,CUST_001176,2023-08-14 22:54:00,Home & Living,61181,2,10143.88,Credit Card,3,Delivered,4.0,0
TXN_00000817,CUST_001802,2023-09-17 04:52:00,Fashion,13683,1,1086.69,Debit Card,3,Delivered,4.0,0
TXN_00000818,CUST_001678,2023-11-15 01:59:00,Electronics,64900,1,12343.58,UPI,3,Cancelled,,0
TXN_00000819,CUST_001101,2024-02-11 03:51:00,Home & Living,52398,2,3220.78,UPI,7,Cancelled,,0
TXN_00000820,CUST_001914,2023-05-30 03:22:00,Home & Living,136121,3,30429.32,UPI,2,Delivered,4.0,0
TXN_00000821,CUST_001399,2023-09-23 05:57:00,Electronics,100920,2,8819.94,UPI,7,Delivered,3.0,0
TXN_00000822,CUST_000205,2023-11-05 04:39:00,Electronics,296427,3,42826.83,UPI,3,Delivered,5.0,1
TXN_00000823,CUST_001885,2023-08-21 21:35:00,Fashion,7763,2,1389.08,Net Banking,3,Delivered,4.0,1
TXN_00000824,CUST_001704,2023-08-18 03:42:00,Electronics,133039,1,20794.35,COD,3,Delivered,4.0,0
TXN_00000825,CUST_001136,2023-05-07 11:09:00,Electronics,42475,1,3729.52,UPI,3,Delivered,5.0,1
TXN_00000826,CUST_000491,2023-09-09 06:50:00,Home & Living,34514,1,7094.38,Debit Card,2,Delivered,3.0,0
TXN_00000827,CUST_000828,2023-01-31 15:51:00,Fashion,14712,2,1110.88,Debit Card,2,Cancelled,,0
TXN_00000828,CUST_001728,2023-12-29 18:06:00,Electronics,99865,1,15403.87,UPI,7,Delivered,4.0,0
TXN_00000829,CUST_001737,2023-12-06 20:20:00,Fashion,27112,2,6031.86,UPI,2,Delivered,2.0,1
TXN_00000830,CUST_001868,2023-10-22 22:34:00,Electronics,266615,3,62404.13,Credit Card,7,Delivered,4.0,0
TXN_00000831,CUST_001069,2023-10-07 20:12:00,Electronics,47292,1,11363.88,UPI,3,Delivered,5.0,0
TXN_00000832,CUST_000579,2023-08-18 06:18:00,Electronics,51344,1,5282.44,Debit Card,2,Delivered,2.0,1
TXN_00000833,CUST_001934,2023-07-26 13:24:00,Electronics,107883,2,15707.84,UPI,2,Delivered,4.0,0
TXN_00000834,CUST_000169,2023-09-09 03:20:00,Electronics,194707,2,15999.07,COD,3,Delivered,2.0,0
TXN_00000835,CUST_001150,2023-07-19 09:31:00,Fashion,21407,2,2930.14,Debit Card,2,Delivered,4.0,0
TXN_00000836,CUST_001611,2024-01-30 21:44:00,Electronics,38962,2,1987.67,Credit Card,3,Cancelled,,1
TXN_00000837,CUST_000113,2023-01-22 06:05:00,Electronics,37436,2,3004.92,Debit Card,3,Delivered,4.0,0
TXN_00000838,CUST_000629,2024-01-18 18:34:00,Fashion,8886,1,1119.31,Debit Card,7,Delivered,2.0,0
TXN_00000839,CUST_000356,2024-01-14 01:34:00,Electronics,112675,1,20653.3,Credit Card,3,Delivered,3.0,0
TXN_00000840,CUST_000058,2023-06-05 12:12:00,Fashion,11645,1,2120.87,Credit Card,2,Delivered,5.0,1
TXN_00000841,CUST_000721,2023-01-27 21:55:00,Electronics,50548,1,11165.85,Credit Card,3,Delivered,4.0,1
TXN_00000842,CUST_000889,2023-09-26 05:32:00,Electronics,48167,1,5521.74,Debit Card,5,Cancelled,,0
TXN_00000843,CUST_000760,2023-01-23 06:06:00,Electronics,35896,1,8146.99,UPI,7,Delivered,3.0,0
TXN_00000844,CUST_000937,2023-04-24 22:20:00,Electronics,36444,1,8965.5,Wallet,2,Delivered,2.0,0
TXN_00000845,CUST_000150,2023-09-11 06:36:00,Electronics,8008,1,478.64,UPI,2,Delivered,4.0,1
TXN_00000846,CUST_001312,2023-01-24 12:13:00,Electronics,83946,1,17022.33,UPI,2,Delivered,1.0,0
TXN_00000847,CUST_001844,2023-05-29 00:57:00,Electronics,80042,1,7907.36,Credit Card,2,Delivered,4.0,0
TXN_00000848,CUST_000493,2024-03-01 10:11:00,Electronics,38590,1,6954.63,COD,3,Delivered,4.0,0
TXN_00000849,CUST_000799,2023-07-10 12:02:00,Electronics,57242,1,10427.41,COD,3,Delivered,5.0,0
TXN_00000850,CUST_000320,2023-05-07 19:42:00,Fashion,22042,2,1137.25,Credit Card,2,Delivered,5.0,1
TXN_00000851,CUST_000529,2023-08-05 21:36:00,Home & Living,14424,2,1582.7,UPI,5,Delivered,4.0,0
TXN_00000852,CUST_001455,2023-11-17 09:13:00,Electronics,84003,1,13192.87,UPI,2,Cancelled,,0
TXN_00000853,CUST_001926,2024-01-13 08:26:00,Electronics,43221,1,8560.79,Net Banking,2,Delivered,4.0,1
TXN_00000854,CUST_001414,2024-02-26 13:24:00,Electronics,44474,1,3046.57,Net Banking,2,Delivered,5.0,0
