event_id,customer_id,invoice_date,total_due,payment_status,due_date
BILL_000620,CUST_000324,2023-11-30 07:53:00,277349,Paid,2023-12-30 07:53:00
BILL_000621,CUST_000324,2023-11-23 07:53:00,276738,Paid,2023-12-23 07:53:00
BILL_000622,CUST_000325,2024-03-13 02:36:00,426456,Paid,2024-04-12 02:36:00
BILL_000623,CUST_000326,2023-12-05 13:49:00,131605,Paid,2024-01-04 13:49:00
BILL_000624,CUST_000326,2023-11-30 13:49:00,132300,Pending,2023-12-30 13:49:00
BILL_000625,CUST_000327,2023-12-03 00:05:00,120652,Paid,2024-01-02 00:05:00
BILL_000626,CUST_000327,2023-12-03 00:05:00,120915,Paid,2024-01-02 00:05:00
BILL_000627,CUST_000327,2023-12-07 00:05:00,120985,Paid,2024-01-06 00:05:00
BILL_000628,CUST_000328,2023-11-15 01:27:00,168534,Paid,2023-12-15 01:27:00
BILL_000629,CUST_000328,2023-11-20 01:27:00,168202,Paid,2023-12-20 01:27:00
BILL_000630,CUST_000329,2024-02-18 07:25:00,102258,Paid,2024-03-19 07:25:00
BILL_000631,CUST_000329,2024-02-23 07:25:00,102304,Paid,2024-03-24 07:25:00
BILL_000632,CUST_000329,2024-02-24 07:25:00,103568,Paid,2024-03-25 07:25:00
BILL_000633,CUST_000330,2023-12-17 06:27:00,69379,Overdue,2024-01-16 06:27:00
BILL_000634,CUST_000330,2023-12-17 06:27:00,69505,Paid,2024-01-16 06:27:00
BILL_000635,CUST_000330,2023-12-15 06:27:00,70708,Pending,2024-01-14 06:27:00
BILL_000636,CUST_000331,2023-02-26 10:34:00,18685,Paid,2023-03-28 10:34:00
BILL_000637,CUST_000331,2023-02-22 10:34:00,19432,Paid,2023-03-24 10:34:00
BILL_000638,CUST_000332,2024-01-23 17:00:00,227646,Paid,2024-02-22 17:00:00
BILL_000639,CUST_000332,2024-01-22 17:00:00,227733,Paid,2024-02-21 17:00:00
BILL_000640,CUST_000333,2024-01-12 16:38:00,954362,Paid,2024-02-11 16:38:00
BILL_000641,CUST_000334,2024-02-24 14:22:00,37810,Paid,2024-03-25 14:22:00
BILL_000642,CUST_000335,2024-03-18 09:09:00,146336,Paid,2024-04-17 09:09:00
BILL_000643,CUST_000335,2024-03-19 09:09:00,146541,Paid,2024-04-18 09:09:00
BILL_000644,CUST_000336,2024-01-27 13:59:00,159409,Paid,2024-02-26 13:59:00
BILL_000645,CUST_000336,2024-01-27 13:59:00,159292,Paid,2024-02-26 13:59:00
BILL_000646,CUST_000336,2024-01-23 13:59:00,159064,Paid,2024-02-22 13:59:00
BILL_000647,CUST_000337,2023-10-02 07:05:00,69371,Paid,2023-11-01 07:05:00
BILL_000648,CUST_000337,2023-10-03 07:05:00,68593,Paid,2023-11-02 07:05:00
BILL_000649,CUST_000338,2024-03-15 10:01:00,288904,Paid,2024-04-14 10:01:00
BILL_000650,CUST_000338,2024-03-09 10:01:00,288855,Overdue,2024-04-08 10:01:00
BILL_000651,CUST_000339,2024-02-13 05:24:00,621058,Overdue,2024-03-14 05:24:00
BILL_000652,CUST_000340,2023-02-09 11:49:00,4720,Paid,2023-03-11 11:49:00
BILL_000653,CUST_000340,2023-02-09 11:49:00,4720,Paid,2023-03-11 11:49:00
BILL_000654,CUST_000341,2023-11-08 01:00:00,548164,Paid,2023-12-08 01:00:00
BILL_000655,CUST_000342,2024-01-03 12:06:00,175847,Paid,2024-02-02 12:06:00
BILL_000656,CUST_000342,2023-12-29 12:06:00,175639,Paid,2024-01-28 12:06:00
BILL_000657,CUST_000342,2024-01-02 12:06:00,174594,Paid,2024-02-01 12:06:00
BILL_000658,CUST_000343,2023-11-02 14:15:00,290839,Paid,2023-12-02 14:15:00
BILL_000659,CUST_000344,2024-02-19 14:22:00,24769,Paid,2024-03-20 14:22:00
BILL_000660,CUST_000344,2024-02-22 14:22:00,24456,Pending,2024-03-23 14:22:00
BILL_000661,CUST_000344,2024-02-20 14:22:00,24037,Paid,2024-03-21 14:22:00
BILL_000662,CUST_000345,2023-06-08 14:11:00,34043,Paid,2023-07-08 14:11:00
BILL_000663,CUST_000345,2023-06-03 14:11:00,33776,Paid,2023-07-03 14:11:00
BILL_000664,CUST_000346,2024-01-11 03:07:00,172870,Paid,2024-02-10 03:07:00
BILL_000665,CUST_000346,2024-01-11 03:07:00,173501,Paid,2024-02-10 03:07:00
BILL_000666,CUST_000346,2024-01-06 03:07:00,173700,Paid,2024-02-05 03:07:00
BILL_000667,CUST_000347,2024-01-02 02:20:00,55592,Paid,2024-02-01 02:20:00
BILL_000668,CUST_000347,2024-01-05 02:20:00,55986,Paid,2024-02-04 02:20:00
BILL_000669,CUST_000348,2023-12-10 09:12:00,52329,Paid,2024-01-09 09:12:00
BILL_000670,CUST_000348,2023-12-10 09:12:00,53181,Pending,2024-01-09 09:12:00
BILL_000671,CUST_000349,2023-11-30 00:32:00,108899,Paid,2023-12-30 00:32:00
BILL_000672,CUST_000349,2023-12-02 00:32:00,108744,Paid,2024-01-01 00:32:00
BILL_000673,CUST_000350,2023-05-23 03:44:00,200683,Paid,2023-06-22 03:44:00
BILL_000674,CUST_000350,2023-05-26 03:44:00,200346,Paid,2023-06-25 03:44:00
BILL_000675,CUST_000352,2023-05-13 09:12:00,29885,Paid,2023-06-12 09:12:00
BILL_000676,CUST_000352,2023-05-19 09:12:00,30007,Paid,2023-06-18 09:12:00
BILL_000677,CUST_000352,2023-05-17 09:12:00,29425,Paid,2023-06-16 09:12:00
BILL_000678,CUST_000353,2024-01-23 21:36:00,17168,Paid,2024-02-22 21:36:00
BILL_000679,CUST_000353,2024-01-21 21:36:00,17220,Paid,2024-02-20 21:36:00
BILL_000680,CUST_000353,2024-01-17 21:36:00,17627,Paid,2024-02-16 21:36:00
BILL_000681,CUST_000354,2024-03-01 09:32:00,898428,Paid,2024-03-31 09:32:00
BILL_000682,CUST_000355,2024-03-07 00:19:00,77997,Paid,2024-04-06 00:19:00
BILL_000683,CUST_000355,2024-03-10 00:19:00,77873,Paid,2024-04-09 00:19:00
BILL_000684,CUST_000355,2024-03-07 00:19:00,78121,Paid,2024-04-06 00:19:00
BILL_000685,CUST_000356,2024-01-19 01:34:00,249802,Paid,2024-02-18 01:34:00
BILL_000686,CUST_000357,2024-01-12 18:22:00,55375,Pending,2024-02-11 18:22:00
BILL_000687,CUST_000357,2024-01-13 18:22:00,55235,Paid,2024-02-12 18:22:00
BILL_000688,CUST_000357,2024-01-10 18:22:00,56167,Paid,2024-02-09 18:22:00
BILL_000689,CUST_000358,2023-07-25 08:56:00,57296,Paid,2023-08-24 08:56:00
BILL_000690,CUST_000358,2023-07-21 08:56:00,57222,Paid,2023-08-20 08:56:00
BILL_000691,CUST_000359,2023-09-19 21:35:00,97998,Paid,2023-10-19 21:35:00
BILL_000692,CUST_000359,2023-09-19 21:35:00,97965,Paid,2023-10-19 21:35:00
BILL_000693,CUST_000359,2023-09-19 21:35:00,97648,Paid,2023-10-19 21:35:00
BILL_000694,CUST_000360,2023-12-19 06:12:00,68233,Paid,2024-01-18 06:12:00
BILL_000695,CUST_000360,2023-12-18 06:12:00,68311,Paid,2024-01-17 06:12:00
BILL_000696,CUST_000361,2023-07-13 04:41:00,19187,Paid,2023-08-12 04:41:00
BILL_000697,CUST_000362,2023-11-14 04:35:00,164325,Paid,2023-12-14 04:35:00
BILL_000698,CUST_000363,2023-02-19 05:50:00,25776,Paid,2023-03-21 05:50:00
BILL_000699,CUST_000363,2023-02-21 05:50:00,26412,Paid,2023-03-23 05:50:00
BILL_000700,CUST_000363,2023-02-20 05:50:00,25953,Paid,2023-03-22 05:50:00
BILL_000701,CUST_000364,2024-03-01 07:22:00,229105,Paid,2024-03-31 07:22:00
BILL_000702,CUST_000364,2024-03-02 07:22:00,228859,Paid,2024-04-01 07:22:00
BILL_000703,CUST_000365,2023-12-12 07:33:00,81098,Paid,2024-01-11 07:33:00
BILL_000704,CUST_000366,2024-03-16 05:07:00,69120,Pending,2024-04-15 05:07:00
BILL_000705,CUST_000366,2024-03-20 05:07:00,69173,Paid,2024-04-19 05:07:00
BILL_000706,CUST_000367,2024-01-05 21:55:00,596851,Paid,2024-02-04 21:55:00
BILL_000707,CUST_000368,2023-07-05 19:57:00,32611,Paid,2023-08-04 19:57:00
BILL_000708,CUST_000368,2023-07-02 19:57:00,33467,Paid,2023-08-01 19:57:00
BILL_000709,CUST_000369,2024-03-15 01:21:00,228242,Overdue,2024-04-14 01:21:00
BILL_000710,CUST_000369,2024-03-15 01:21:00,227701,Paid,2024-04-14 01:21:00
BILL_000711,CUST_000369,2024-03-12 01:21:00,227413,Paid,2024-04-11 01:21:00
BILL_000712,CUST_000370,2023-11-30 05:41:00,186115,Paid,2023-12-30 05:41:00
BILL_000713,CUST_000371,2023-12-25 05:06:00,140550,Paid,2024-01-24 05:06:00
BILL_000714,CUST_000371,2023-12-29 05:06:00,140455,Paid,2024-01-28 05:06:00
BILL_000715,CUST_000372,2023-09-14 23:07:00,130080,Paid,2023-10-14 23:07:00
BILL_000716,CUST_000373,2023-10-30 18:58:00,99615,Paid,2023-11-29 18:58:00
BILL_000717,CUST_000373,2023-10-26 18:58:00,99982,Paid,2023-11-25 18:58:00
BILL_000718,CUST_000373,2023-10-28 18:58:00,99770,Paid,2023-11-27 18:58:00
BILL_000719,CUST_000374,2023-10-16 20:12:00,39871,Paid,2023-11-15 20:12:00
BILL_000720,CUST_000374,2023-10-12 20:12:00,39685,Paid,2023-11-11 20:12:00
BILL_000721,CUST_000374,2023-10-15 20:12:00,40399,Paid,2023-11-14 20:12:00
BILL_000722,CUST_000375,2024-03-07 07:01:00,148062,Pending,2024-04-06 07:01:00
BILL_000723,CUST_000375,2024-03-06 07:01:00,148150,Pending,2024-04-05 07:01:00
BILL_000724,CUST_000376,2023-10-12 19:58:00,78498,Paid,2023-11-11 19:58:00
BILL_000725,CUST_000377,2024-03-19 09:17:00,136424,Paid,2024-04-18 09:17:00
BILL_000726,CUST_000377,2024-03-14 09:17:00,136209,Paid,2024-04-13 09:17:00
BILL_000727,CUST_000378,2024-02-25 11:54:00,73847,Paid,2024-03-26 11:54:00
BILL_000728,CUST_000378,2024-02-24 11:54:00,73400,Paid,2024-03-25 11:54:00
BILL_000729,CUST_000378,2024-02-25 11:54:00,74344,Paid,2024-03-26 11:54:00
BILL_000730,CUST_000379,2024-03-05 11:31:00,490973,Paid,2024-04-04 11:31:00
BILL_000731,CUST_000379,2024-03-09 11:31:00,490099,Paid,2024-04-08 11:31:00
BILL_000732,CUST_000381,2024-01-09 06:18:00,208117,Paid,2024-02-08 06:18:00
BILL_000733,CUST_000381,2024-01-11 06:18:00,207483,Pending,2024-02-10 06:18:00
BILL_000734,CUST_000382,2024-02-25 10:02:00,96938,Paid,2024-03-26 10:02:00
BILL_000735,CUST_000382,2024-02-22 10:02:00,97165,Paid,2024-03-23 10:02:00
BILL_000736,CUST_000382,2024-02-20 10:02:00,97083,Pending,2024-03-21 10:02:00
BILL_000737,CUST_000383,2023-12-20 11:24:00,127979,Paid,2024-01-19 11:24:00
BILL_000738,CUST_000384,2024-02-10 13:00:00,189337,Paid,2024-03-11 13:00:00
BILL_000739,CUST_000384,2024-02-08 13:00:00,190205,Paid,2024-03-09 13:00:00
BILL_000740,CUST_000385,2024-01-31 02:50:00,586483,Paid,2024-03-01 02:50:00
BILL_000741,CUST_000386,2023-12-31 11:28:00,198233,Paid,2024-01-30 11:28:00
BILL_000742,CUST_000387,2024-02-13 05:33:00,121954,Paid,2024-03-14 05:33:00
BILL_000743,CUST_000387,2024-02-17 05:33:00,122551,Paid,2024-03-18 05:33:00
BILL_000744,CUST_000387,2024-02-18 05:33:00,122079,Paid,2024-03-19 05:33:00
BILL_000745,CUST_000388,2024-02-18 21:00:00,84328,Paid,2024-03-19 21:00:00
BILL_000746,CUST_000388,2024-02-17 21:00:00,84581,Paid,2024-03-18 21:00:00
BILL_000747,CUST_000388,2024-02-22 21:00:00,85224,Paid,2024-03-23 21:00:00
BILL_000748,CUST_000389,2024-02-02 03:44:00,260338,Paid,2024-03-03 03:44:00
BILL_000749,CUST_000389,2024-02-03 03:44:00,260500,Paid,2024-03-04 03:44:00
BILL_000750,CUST_000389,2024-01-29 03:44:00,259203,Paid,2024-02-28 03:44:00
BILL_000751,CUST_000390,2024-03-12 07:18:00,80741,Paid,2024-04-11 07:18:00
BILL_000752,CUST_000390,2024-03-09 07:18:00,80273,Pending,2024-04-08 07:18:00
BILL_000753,CUST_000390,2024-03-10 07:18:00,81069,Paid,2024-04-09 07:18:00
BILL_000754,CUST_000391,2023-06-18 04:13:00,62906,Paid,2023-07-18 04:13:00
BILL_000755,CUST_000391,2023-06-17 04:13:00,62302,Paid,2023-07-17 04:13:00
BILL_000756,CUST_000392,2023-12-23 04:36:00,155810,Pending,2024-01-22 04:36:00
BILL_000757,CUST_000392,2023-12-21 04:36:00,156028,Overdue,2024-01-20 04:36:00
BILL_000758,CUST_000392,2023-12-22 04:36:00,156560,Paid,2024-01-21 04:36:00
BILL_000759,CUST_000393,2024-01-15 10:26:00,100407,Paid,2024-02-14 10:26:00
BILL_000760,CUST_000394,2023-01-09 20:12:00,19419,Pending,2023-02-08 20:12:00
BILL_000761,CUST_000394,2023-01-11 20:12:00,19101,Paid,2023-02-10 20:12:00
BILL_000762,CUST_000395,2024-03-01 06:58:00,1006682,Paid,2024-03-31 06:58:00
BILL_000763,CUST_000396,2023-03-12 14:31:00,127212,Paid,2023-04-11 14:31:00
BILL_000764,CUST_000396,2023-03-11 14:31:00,126821,Paid,2023-04-10 14:31:00
BILL_000765,CUST_000397,2024-02-27 04:27:00,120492,Paid,2024-03-28 04:27:00
BILL_000766,CUST_000397,2024-03-05 04:27:00,120885,Paid,2024-04-04 04:27:00
BILL_000767,CUST_000397,2024-03-02 04:27:00,120244,Paid,2024-04-01 04:27:00
BILL_000768,CUST_000398,2024-01-29 06:33:00,214662,Paid,2024-02-28 06:33:00
BILL_000769,CUST_000398,2024-01-31 06:33:00,215492,Paid,2024-03-01 06:33:00
BILL_000770,CUST_000399,2023-11-13 07:20:00,52092,Overdue,2023-12-13 07:20:00
BILL_000771,CUST_000399,2023-11-08 07:20:00,51571,Paid,2023-12-08 07:20:00
BILL_000772,CUST_000399,2023-11-15 07:20:00,51608,Paid,2023-12-15 07:20:00
BILL_000773,CUST_000400,2024-03-06 00:23:00,118745,Paid,2024-04-05 00:23:00
BILL_000774,CUST_000400,2024-03-09 00:23:00,118591,Paid,2024-04-08 00:23:00
BILL_000775,CUST_000400,2024-03-08 00:23:00,117881,Paid,2024-04-07 00:23:00
BILL_000776,CUST_000401,2023-08-02 14:06:00,262916,Paid,2023-09-01 14:06:00
BILL_000777,CUST_000401,2023-07-30 14:06:00,262586,Paid,2023-08-29 14:06:00
BILL_000778,CUST_000402,2023-12-23 14:28:00,154414,Overdue,2024-01-22 14:28:00
BILL_000779,CUST_000402,2023-12-30 14:28:00,153987,Paid,2024-01-29 14:28:00
BILL_000780,CUST_000403,2024-03-04 17:27:00,177907,Paid,2024-04-03 17:27:00
BILL_000781,CUST_000403,2024-03-04 17:27:00,177156,Paid,2024-04-03 17:27:00
BILL_000782,CUST_000403,2024-03-01 17:27:00,177306,Paid,2024-03-31 17:27:00
BILL_000783,CUST_000404,2023-07-14 03:28:00,22477,Paid,2023-08-13 03:28:00
BILL_000784,CUST_000404,2023-07-13 03:28:00,23213,Paid,2023-08-12 03:28:00
BILL_000785,CUST_000405,2023-11-18 23:55:00,489020,Pending,2023-12-18 23:55:00
BILL_000786,CUST_000406,2024-03-05 07:02:00,185857,Paid,2024-04-04 07:02:00
BILL_000787,CUST_000406,2024-03-08 07:02:00,185682,Paid,2024-04-07 07:02:00
BILL_000788,CUST_000406,2024-03-08 07:02:00,186217,Paid,2024-04-07 07:02:00
BILL_000789,CUST_000407,2024-03-09 17:25:00,227534,Paid,2024-04-08 17:25:00
BILL_000790,CUST_000408,2023-12-08 23:32:00,191640,Paid,2024-01-07 23:32:00
BILL_000791,CUST_000408,2023-12-07 23:32:00,191295,Paid,2024-01-06 23:32:00
BILL_000792,CUST_000408,2023-12-06 23:32:00,191726,Paid,2024-01-05 23:32:00
BILL_000793,CUST_000409,2024-03-13 19:13:00,435441,Paid,2024-04-12 19:13:00
BILL_000794,CUST_000409,2024-03-10 19:13:00,435658,Paid,2024-04-09 19:13:00
BILL_000795,CUST_000410,2023-09-12 14:43:00,558258,Paid,2023-10-12 14:43:00
BILL_000796,CUST_000411,2024-01-27 04:19:00,105951,Paid,2024-02-26 04:19:00
BILL_000797,CUST_000411,2024-01-24 04:19:00,106357,Paid,2024-02-23 04:19:00
BILL_000798,CUST_000411,2024-01-26 04:19:00,106087,Pending,2024-02-25 04:19:00
BILL_000799,CUST_000412,2024-02-19 07:56:00,505525,Paid,2024-03-20 07:56:00
BILL_000800,CUST_000413,2024-01-26 18:51:00,44842,Paid,2024-02-25 18:51:00
BILL_000801,CUST_000413,2024-01-26 18:51:00,44811,Paid,2024-02-25 18:51:00
BILL_000802,CUST_000413,2024-02-02 18:51:00,45653,Paid,2024-03-03 18:51:00
BILL_000803,CUST_000414,2023-12-09 06:52:00,126605,Paid,2024-01-08 06:52:00
BILL_000804,CUST_000415,2023-07-30 09:24:00,13375,Paid,2023-08-29 09:24:00
BILL_000805,CUST_000415,2023-07-27 09:24:00,13306,Paid,2023-08-26 09:24:00
BILL_000806,CUST_000415,2023-07-25 09:24:00,13673,Paid,2023-08-24 09:24:00
BILL_000807,CUST_000416,2024-01-01 02:16:00,225596,Paid,2024-01-31 02:16:00
BILL_000808,CUST_000416,2023-12-30 02:16:00,224691,Paid,2024-01-29 02:16:00
BILL_000809,CUST_000417,2023-11-10 16:16:00,12061,Paid,2023-12-10 16:16:00
BILL_000810,CUST_000417,2023-11-12 16:16:00,12525,Paid,2023-12-12 16:16:00
BILL_000811,CUST_000417,2023-11-15 16:16:00,12747,Paid,2023-12-15 16:16:00
BILL_000812,CUST_000418,2024-01-23 19:05:00,100349,Paid,2024-02-22 19:05:00
BILL_000813,CUST_000418,2024-01-22 19:05:00,99433,Paid,2024-02-21 19:05:00
BILL_000814,CUST_000419,2023-04-23 11:39:00,104749,Paid,2023-05-23 11:39:00
BILL_000815,CUST_000420,2024-03-07 05:11:00,98612,Paid,2024-04-06 05:11:00
BILL_000816,CUST_000420,2024-03-07 05:11:00,98805,Paid,2024-04-06 05:11:00
BILL_000817,CUST_000420,2024-03-07 05:11:00,99065,Paid,2024-04-06 05:11:00
BILL_000818,CUST_000421,2023-05-23 19:47:00,22529,Paid,2023-06-22 19:47:00
BILL_000819,CUST_000422,2023-12-04 13:34:00,461135,Paid,2024-01-03 13:34:00
BILL_000820,CUST_000422,2023-12-11 13:34:00,460256,Paid,2024-01-10 13:34:00
BILL_000821,CUST_000423,2023-12-28 05:11:00,233770,Paid,2024-01-27 05:11:00
BILL_000822,CUST_000423,2024-01-01 05:11:00,233884,Pending,2024-01-31 05:11:00
BILL_000823,CUST_000424,2024-03-12 10:40:00,151122,Paid,2024-04-11 10:40:00
BILL_000824,CUST_000425,2023-09-08 13:48:00,177537,Paid,2023-10-08 13:48:00
BILL_000825,CUST_000425,2023-09-08 13:48:00,178048,Paid,2023-10-08 13:48:00
BILL_000826,CUST_000425,2023-09-11 13:48:00,178061,Paid,2023-10-11 13:48:00
BILL_000827,CUST_000426,2023-06-12 06:14:00,21416,Paid,2023-07-12 06:14:00
BILL_000828,CUST_000426,2023-06-09 06:14:00,21069,Paid,2023-07-09 06:14:00
BILL_000829,CUST_000426,2023-06-10 06:14:00,20304,Paid,2023-07-10 06:14:00
BILL_000830,CUST_000427,2023-09-15 03:25:00,146142,Paid,2023-10-15 03:25:00
BILL_000831,CUST_000427,2023-09-17 03:25:00,146743,Paid,2023-10-17 03:25:00
BILL_000832,CUST_000427,2023-09-15 03:25:00,146663,Pending,2023-10-15 03:25:00
BILL_000833,CUST_000428,2023-11-17 01:29:00,144483,Paid,2023-12-17 01:29:00
BILL_000834,CUST_000428,2023-11-14 01:29:00,144385,Paid,2023-12-14 01:29:00
BILL_000835,CUST_000428,2023-11-14 01:29:00,144315,Paid,2023-12-14 01:29:00
BILL_000836,CUST_000429,2023-11-04 23:20:00,134324,Paid,2023-12-04 23:20:00
BILL_000837,CUST_000430,2024-02-01 10:34:00,218179,Paid,2024-03-02 10:34:00
BILL_000838,CUST_000430,2024-02-07 10:34:00,218217,Paid,2024-03-08 10:34:00
BILL_000839,CUST_000430,2024-02-02 10:34:00,218157,Paid,2024-03-03 10:34:00
BILL_000840,CUST_000431,2024-02-14 16:23:00,512293,Overdue,2024-03-15 16:23:00
BILL_000841,CUST_000432,2024-01-06 22:56:00,27374,Paid,2024-02-05 22:56:00
BILL_000842,CUST_000432,2024-01-05 22:56:00,26631,Paid,2024-02-04 22:56:00
BILL_000843,CUST_000432,2024-01-10 22:56:00,26672,Paid,2024-02-09 22:56:00
BILL_000844,CUST_000433,2023-12-16 21:54:00,187468,Paid,2024-01-15 21:54:00
BILL_000845,CUST_000433,2023-12-19 21:54:00,187930,Paid,2024-01-18 21:54:00
BILL_000846,CUST_000434,2024-02-10 09:58:00,51750,Paid,2024-03-11 09:58:00
BILL_000847,CUST_000434,2024-02-14 09:58:00,51676,Paid,2024-03-15 09:58:00
BILL_000848,CUST_000434,2024-02-09 09:58:00,52743,Pending,2024-03-10 09:58:00
BILL_000849,CUST_000435,2023-11-24 18:47:00,107260,Paid,2023-12-24 18:47:00
BILL_000850,CUST_000435,2023-11-25 18:47:00,107593,Paid,2023-12-25 18:47:00
BILL_000851,CUST_000435,2023-11-22 18:47:00,107019,Paid,2023-12-22 18:47:00
BILL_000852,CUST_000436,2023-12-16 12:53:00,230533,Paid,2024-01-15 12:53:00
BILL_000853,CUST_000436,2023-12-10 12:53:00,231108,Paid,2024-01-09 12:53:00
BILL_000854,CUST_000437,2023-06-21 21:18:00,380884,Paid,2023-07-21 21:18:00
BILL_000855,CUST_000438,2024-03-10 02:26:00,53507,Paid,2024-04-09 02:26:00
BILL_000856,CUST_000438,2024-03-16 02:26:00,54297,Paid,2024-04-15 02:26:00
BILL_000857,CUST_000439,2024-03-12 07:18:00,755088,Paid,2024-04-11 07:18:00
BILL_000858,CUST_000440,2024-01-13 19:16:00,259368,Paid,2024-02-12 19:16:00
BILL_000859,CUST_000440,2024-01-14 19:16:00,259212,Paid,2024-02-13 19:16:00
BILL_000860,CUST_000441,2024-03-03 20:56:00,320028,Paid,2024-04-02 20:56:00
BILL_000861,CUST_000441,2024-03-05 20:56:00,319861,Paid,2024-04-04 20:56:00
BILL_000862,CUST_000442,2023-01-15 06:43:00,16420,Paid,2023-02-14 06:43:00
BILL_000863,CUST_000443,2024-03-14 00:51:00,165637,Paid,2024-04-13 00:51:00
BILL_000864,CUST_000443,2024-03-15 00:51:00,165141,Paid,2024-04-14 00:51:00
BILL_000865,CUST_000443,2024-03-15 00:51:00,165947,Paid,2024-04-14 00:51:00
BILL_000866,CUST_000444,2023-10-14 03:08:00,287687,Paid,2023-11-13 03:08:00
BILL_000867,CUST_000444,2023-10-07 03:08:00,287555,Paid,2023-11-06 03:08:00
BILL_000868,CUST_000444,2023-10-11 03:08:00,288359,Paid,2023-11-10 03:08:00
BILL_000869,CUST_000445,2023-10-08 02:22:00,148055,Paid,2023-11-07 02:22:00
BILL_000870,CUST_000445,2023-10-06 02:22:00,147585,Paid,2023-11-05 02:22:00
BILL_000871,CUST_000445,2023-10-05 02:22:00,148184,Paid,2023-11-04 02:22:00
BILL_000872,CUST_000447,2023-05-17 21:16:00,32864,Paid,2023-06-16 21:16:00
BILL_000873,CUST_000447,2023-05-21 21:16:00,32478,Paid,2023-06-20 21:16:00
BILL_000874,CUST_000448,2024-01-03 11:00:00,245721,Paid,2024-02-02 11:00:00
BILL_000875,CUST_000448,2024-01-04 11:00:00,244810,Pending,2024-02-03 11:00:00
BILL_000876,CUST_000449,2024-03-02 01:19:00,554141,Paid,2024-04-01 01:19:00
BILL_000877,CUST_000449,2024-02-29 01:19:00,553380,Paid,2024-03-30 01:19:00
BILL_000878,CUST_000451,2023-10-31 17:02:00,111898,Paid,2023-11-30 17:02:00
BILL_000879,CUST_000452,2023-06-09 03:47:00,418487,Paid,2023-07-09 03:47:00
BILL_000880,CUST_000453,2023-08-21 08:34:00,14785,Paid,2023-09-20 08:34:00
BILL_000881,CUST_000453,2023-08-21 08:34:00,13935,Paid,2023-09-20 08:34:00
BILL_000882,CUST_000454,2024-01-04 10:14:00,193208,Paid,2024-02-03 10:14:00
BILL_000883,CUST_000455,2024-02-21 18:23:00,201930,Pending,2024-03-22 18:23:00
BILL_000884,CUST_000456,2024-02-07 03:31:00,161390,Paid,2024-03-08 03:31:00
BILL_000885,CUST_000456,2024-02-06 03:31:00,160792,Pending,2024-03-07 03:31:00
BILL_000886,CUST_000457,2023-10-09 11:03:00,352618,Paid,2023-11-08 11:03:00
BILL_000887,CUST_000458,2023-11-15 08:47:00,105128,Paid,2023-12-15 08:47:00
BILL_000888,CUST_000458,2023-11-13 08:47:00,105401,Paid,2023-12-13 08:47:00
BILL_000889,CUST_000459,2023-06-20 21:10:00,9431,Paid,2023-07-20 21:10:00
BILL_000890,CUST_000459,2023-06-23 21:10:00,9301,Paid,2023-07-23 21:10:00
BILL_000891,CUST_000459,2023-06-22 21:10:00,10218,Paid,2023-07-22 21:10:00
BILL_000892,CUST_000461,2023-09-25 13:40:00,57609,Paid,2023-10-25 13:40:00
BILL_000893,CUST_000461,2023-09-26 13:40:00,57907,Paid,2023-10-26 13:40:00
BILL_000894,CUST_000461,2023-09-26 13:40:00,57916,Paid,2023-10-26 13:40:00
BILL_000895,CUST_000462,2023-09-12 14:18:00,156521,Paid,2023-10-12 14:18:00
BILL_000896,CUST_000463,2024-03-14 09:57:00,43310,Paid,2024-04-13 09:57:00
BILL_000897,CUST_000463,2024-03-15 09:57:00,43939,Paid,2024-04-14 09:57:00
BILL_000898,CUST_000464,2023-08-18 02:47:00,263632,Paid,2023-09-17 02:47:00
BILL_000899,CUST_000465,2023-10-22 14:53:00,6012,Paid,2023-11-21 14:53:00
BILL_000900,CUST_000465,2023-10-19 14:53:00,6106,Paid,2023-11-18 14:53:00
BILL_000901,CUST_000465,2023-10-17 14:53:00,6596,Overdue,2023-11-16 14:53:00
BILL_000902,CUST_000466,2024-02-15 18:12:00,617647,Paid,2024-03-16 18:12:00
BILL_000903,CUST_000466,2024-02-16 18:12:00,618033,Paid,2024-03-17 18:12:00
BILL_000904,CUST_000467,2023-12-29 18:46:00,407225,Paid,2024-01-28 18:46:00
BILL_000905,CUST_000468,2023-07-08 21:02:00,106204,Paid,2023-08-07 21:02:00
BILL_000906,CUST_000468,2023-07-10 21:02:00,106686,Paid,2023-08-09 21:02:00
BILL_000907,CUST_000468,2023-07-07 21:02:00,107155,Paid,2023-08-06 21:02:00
BILL_000908,CUST_000469,2024-02-05 11:32:00,23979,Paid,2024-03-06 11:32:00
BILL_000909,CUST_000469,2024-02-01 11:32:00,23620,Paid,2024-03-02 11:32:00
BILL_000910,CUST_000469,2024-02-01 11:32:00,23203,Paid,2024-03-02 11:32:00
BILL_000911,CUST_000470,2023-10-28 08:25:00,98025,Paid,2023-11-27 08:25:00
BILL_000912,CUST_000470,2023-10-31 08:25:00,97499,Paid,2023-11-30 08:25:00
BILL_000913,CUST_000471,2023-10-10 13:46:00,144883,Pending,2023-11-09 13:46:00
BILL_000914,CUST_000471,2023-10-09 13:46:00,144917,Paid,2023-11-08 13:46:00
BILL_000915,CUST_000471,2023-10-08 13:46:00,145734,Paid,2023-11-07 13:46:00
BILL_000916,CUST_000472,2023-12-25 07:02:00,315615,Paid,2024-01-24 07:02:00
