order_id,customer_id,order_date,product_category,order_value,quantity,discount_amount,payment_method,delivery_days,order_status,rating,is_repeat_customer
TXN_00002436,CUST_000357,2023-07-06 15:44:00,Home & Living,34869,1,4713.47,Credit Card,5,Delivered,4.0,0
TXN_00002437,CUST_001421,2024-02-05 07:50:00,Home & Living,33312,1,6436.16,UPI,3,Delivered,3.0,1
TXN_00002438,CUST_000726,2023-04-27 13:27:00,Electronics,20570,2,1840.86,UPI,3,Delivered,2.0,0
TXN_00002439,CUST_000179,2023-01-18 15:25:00,Electronics,26476,1,5129.97,UPI,2,Delivered,5.0,1
TXN_00002440,CUST_000188,2023-10-10 14:02:00,Home & Living,29904,1,5679.22,UPI,2,Delivered,4.0,1
TXN_00002441,CUST_001048,2023-11-07 15:50:00,Fashion,7155,1,1379.25,UPI,2,Delivered,4.0,0
TXN_00002442,CUST_001966,2023-09-16 05:53:00,Home & Living,11263,1,2014.17,Debit Card,3,Delivered,3.0,0
TXN_00002443,CUST_001749,2023-01-20 03:00:00,Home & Living,9309,1,2320.1,UPI,2,Delivered,4.0,0
TXN_00002444,CUST_001007,2023-07-22 03:22:00,Fashion,1665,1,141.48,COD,2,Delivered,5.0,1
TXN_00002445,CUST_001321,2024-02-26 17:14:00,Electronics,86835,1,19574.69,Debit Card,2,Delivered,5.0,1
TXN_00002446,CUST_001829,2023-12-14 17:40:00,Home & Living,69071,2,15846.2,Credit Card,5,Delivered,3.0,1
TXN_00002447,CUST_001970,2023-02-15 15:42:00,Electronics,92023,1,17931.44,UPI,2,Delivered,3.0,0
TXN_00002448,CUST_001626,2023-08-11 22:48:00,Electronics,165315,1,40061.12,Credit Card,2,Delivered,5.0,1
TXN_00002449,CUST_000537,2023-05-13 12:30:00,Electronics,150766,2,31908.58,Debit Card,2,Delivered,5.0,0
TXN_00002450,CUST_000411,2024-01-21 08:08:00,Electronics,105876,1,16200.9,Debit Card,3,Delivered,4.0,1
TXN_00002451,CUST_000298,2023-04-21 22:09:00,Home & Living,39885,1,9011.05,UPI,5,Delivered,5.0,1
TXN_00002452,CUST_000291,2023-12-31 16:01:00,Electronics,63697,1,11561.76,Debit Card,5,Delivered,5.0,1
TXN_00002453,CUST_001300,2023-11-08 09:16:00,Electronics,51512,1,2951.48,COD,7,Delivered,4.0,1
TXN_00002454,CUST_000316,2023-12-10 23:36:00,Fashion,12575,1,1271.56,Credit Card,3,Delivered,2.0,1
TXN_00002455,CUST_000316,2023-12-07 21:40:00,Electronics,64541,1,3676.33,UPI,7,Delivered,4.0,1
TXN_00002456,CUST_001762,2024-01-11 11:25:00,Electronics,31753,2,7260.21,Debit Card,3,Delivered,4.0,1
TXN_00002457,CUST_000118,2024-02-25 19:21:00,Electronics,27037,1,5934.45,Credit Card,2,Delivered,4.0,0
TXN_00002458,CUST_000433,2023-01-26 12:15:00,Fashion,12163,1,2658.94,UPI,5,Delivered,3.0,1
TXN_00002459,CUST_001707,2024-02-09 23:30:00,Electronics,48284,1,5514.01,UPI,2,Delivered,4.0,1
TXN_00002460,CUST_001771,2023-02-04 20:07:00,Home & Living,26818,1,1700.31,Debit Card,3,Delivered,5.0,1
TXN_00002461,CUST_001089,2023-07-23 21:50:00,Electronics,9713,1,1713.19,Credit Card,5,Delivered,5.0,1
TXN_00002462,CUST_001008,2024-02-28 07:00:00,Electronics,32659,1,5858.99,Credit Card,3,Delivered,2.0,0
TXN_00002463,CUST_000995,2023-04-28 17:19:00,Electronics,40779,1,4608.82,UPI,5,Delivered,3.0,0
TXN_00002464,CUST_001582,2023-10-15 10:09:00,Fashion,4075,1,369.77,UPI,3,Delivered,4.0,1
TXN_00002465,CUST_000028,2023-02-06 07:49:00,Fashion,28468,3,3856.34,Credit Card,2,Delivered,5.0,0
TXN_00002466,CUST_000790,2023-12-05 01:32:00,Fashion,1010,2,188.02,Net Banking,2,Delivered,3.0,1
TXN_00002467,CUST_001607,2023-07-24 07:36:00,Home & Living,22511,1,4267.16,UPI,3,Delivered,3.0,1
TXN_00002468,CUST_001697,2023-12-03 11:24:00,Fashion,5394,1,850.59,UPI,2,Delivered,3.0,1
TXN_00002469,CUST_000130,2023-05-22 15:02:00,Fashion,31445,3,3920.77,UPI,5,Delivered,5.0,1
TXN_00002470,CUST_000741,2023-10-19 02:51:00,Electronics,93399,1,21701.87,Credit Card,3,Delivered,4.0,0
TXN_00002471,CUST_000357,2023-12-04 02:23:00,Electronics,66755,2,10631.28,Credit Card,2,Delivered,5.0,1
TXN_00002472,CUST_000178,2024-01-04 08:04:00,Electronics,14725,2,1108.88,Credit Card,2,Delivered,5.0,0
TXN_00002473,CUST_000159,2023-12-11 10:21:00,Fashion,14746,1,2412.83,Credit Card,3,Cancelled,,1
TXN_00002474,CUST_000878,2023-10-19 21:05:00,Electronics,23935,2,3287.53,UPI,5,Delivered,5.0,1
TXN_00002475,CUST_001181,2023-10-31 06:37:00,Electronics,8377,1,1177.64,UPI,3,Delivered,4.0,0
TXN_00002476,CUST_000658,2023-09-12 11:51:00,Home & Living,23029,1,5712.95,Debit Card,5,Delivered,4.0,1
TXN_00002477,CUST_000379,2024-02-16 00:51:00,Electronics,79733,1,14741.02,Debit Card,3,Delivered,5.0,1
TXN_00002478,CUST_000281,2023-03-28 13:10:00,Fashion,18994,2,4307.94,COD,3,Delivered,4.0,1
TXN_00002479,CUST_001366,2023-11-15 20:31:00,Electronics,65125,1,15297.73,Credit Card,3,Delivered,3.0,1
TXN_00002480,CUST_000197,2023-12-05 02:09:00,Electronics,63547,1,5409.71,UPI,3,Delivered,4.0,1
TXN_00002481,CUST_000630,2023-04-14 18:15:00,Fashion,976,2,171.32,Debit Card,3,Delivered,4.0,0
TXN_00002482,CUST_001540,2023-11-14 12:29:00,Home & Living,24989,1,4722.19,Debit Card,2,Delivered,3.0,1
TXN_00002483,CUST_001090,2023-08-21 12:02:00,Fashion,35739,3,8798.59,UPI,7,Delivered,5.0,1
TXN_00002484,CUST_001160,2023-08-31 06:04:00,Electronics,290506,2,35961.24,Credit Card,2,Delivered,5.0,0
TXN_00002485,CUST_000338,2023-09-05 07:05:00,Home & Living,32985,1,7676.98,Debit Card,2,Delivered,1.0,1
TXN_00002486,CUST_001635,2024-01-30 05:08:00,Fashion,14361,1,1555.45,Wallet,2,Delivered,4.0,1
TXN_00002487,CUST_000897,2023-12-12 00:29:00,Home & Living,19383,1,2020.47,Credit Card,2,Delivered,5.0,1
TXN_00002488,CUST_001965,2023-10-23 16:34:00,Fashion,4843,1,499.23,Credit Card,3,Delivered,3.0,1
TXN_00002489,CUST_001274,2023-10-06 13:22:00,Electronics,16066,1,3341.74,UPI,2,Delivered,4.0,0
TXN_00002490,CUST_000486,2023-04-17 20:43:00,Electronics,108324,1,25012.37,UPI,2,Delivered,3.0,1
TXN_00002491,CUST_001171,2023-12-24 22:19:00,Fashion,11826,1,907.01,UPI,5,Delivered,5.0,1
TXN_00002492,CUST_000416,2023-02-16 20:49:00,Electronics,101607,1,5925.27,Debit Card,2,Cancelled,,0
TXN_00002493,CUST_000783,2023-04-07 00:32:00,Electronics,55415,1,8097.73,Wallet,2,Delivered,4.0,1
TXN_00002494,CUST_001377,2023-10-24 20:21:00,Electronics,144566,1,12000.63,UPI,3,Delivered,5.0,1
TXN_00002495,CUST_000373,2023-03-16 01:10:00,Electronics,131814,1,27166.17,Credit Card,7,Delivered,5.0,1
TXN_00002496,CUST_000248,2023-06-30 00:49:00,Electronics,35997,1,4395.69,UPI,7,Delivered,5.0,1
TXN_00002497,CUST_000715,2023-07-13 08:18:00,Electronics,44766,1,2481.17,COD,2,Delivered,4.0,1
TXN_00002498,CUST_001154,2024-02-14 09:30:00,Home & Living,51442,2,10833.38,Credit Card,5,Delivered,2.0,1
TXN_00002499,CUST_000015,2023-01-01 04:26:00,Home & Living,35790,2,3968.06,Wallet,3,Delivered,4.0,1
TXN_00002500,CUST_001983,2023-07-22 09:19:00,Electronics,27367,1,3059.27,UPI,3,Delivered,3.0,1
TXN_00002501,CUST_001116,2023-08-11 15:25:00,Electronics,84112,1,6585.13,Credit Card,3,Delivered,2.0,1
TXN_00002502,CUST_000610,2023-10-31 14:59:00,Electronics,6451,1,947.69,Credit Card,5,Delivered,3.0,1
TXN_00002503,CUST_000634,2023-02-15 13:52:00,Fashion,9513,1,2140.88,UPI,2,Delivered,3.0,1
TXN_00002504,CUST_000413,2023-06-27 13:44:00,Fashion,11546,1,1509.91,Debit Card,2,Delivered,3.0,1
TXN_00002505,CUST_000070,2023-06-19 01:01:00,Electronics,79236,1,10265.97,Credit Card,2,Delivered,5.0,0
TXN_00002506,CUST_000833,2023-06-11 22:14:00,Home & Living,25296,1,5177.91,Debit Card,2,Delivered,5.0,1
TXN_00002507,CUST_000964,2023-10-29 23:24:00,Electronics,78146,1,8170.42,Debit Card,7,Delivered,5.0,0
TXN_00002508,CUST_001997,2023-08-07 19:11:00,Electronics,84238,2,5801.88,UPI,3,Delivered,3.0,0
TXN_00002509,CUST_001972,2023-02-10 03:56:00,Home & Living,19845,1,4867.56,UPI,2,Delivered,5.0,1
TXN_00002510,CUST_001301,2023-07-03 04:36:00,Home & Living,44622,1,5327.37,Net Banking,3,Delivered,4.0,0
TXN_00002511,CUST_001426,2023-06-14 06:03:00,Electronics,103888,1,13859.43,COD,2,Delivered,3.0,1
TXN_00002512,CUST_001423,2023-08-27 23:00:00,Fashion,28819,2,1840.79,UPI,2,Delivered,2.0,1
TXN_00002513,CUST_000368,2023-02-26 05:33:00,Fashion,1782,1,246.05,Debit Card,2,Delivered,5.0,1
TXN_00002514,CUST_000330,2023-12-12 06:27:00,Electronics,48296,1,4292.49,Net Banking,2,Delivered,5.0,0
TXN_00002515,CUST_000614,2023-02-10 10:39:00,Electronics,160959,2,10540.92,COD,2,Delivered,3.0,1
TXN_00002516,CUST_000594,2023-11-14 17:53:00,Fashion,1250,1,203.94,Credit Card,3,Delivered,5.0,0
TXN_00002517,CUST_001168,2023-11-10 12:22:00,Electronics,322784,2,31450.77,UPI,7,Delivered,5.0,1
TXN_00002518,CUST_001890,2023-12-03 13:15:00,Electronics,239614,3,39498.21,Debit Card,2,Delivered,3.0,1
TXN_00002519,CUST_000612,2024-01-21 08:55:00,Electronics,30162,1,5705.93,UPI,3,Delivered,3.0,0
TXN_00002520,CUST_001846,2023-05-30 23:14:00,Fashion,2102,1,364.23,COD,2,Delivered,4.0,1
TXN_00002521,CUST_000630,2024-02-07 02:50:00,Home & Living,71692,2,11272.99,Credit Card,3,Delivered,4.0,1
TXN_00002522,CUST_001837,2023-03-04 12:36:00,Electronics,100389,1,14379.42,UPI,2,Delivered,4.0,1
TXN_00002523,CUST_001901,2023-05-06 19:15:00,Fashion,1146,1,211.47,Debit Card,3,Delivered,4.0,1
TXN_00002524,CUST_001708,2023-05-13 08:37:00,Electronics,342094,3,30487.31,Credit Card,3,Delivered,3.0,1
TXN_00002525,CUST_000924,2023-10-22 08:56:00,Electronics,124527,3,23057.53,Credit Card,3,Delivered,4.0,0
TXN_00002526,CUST_000840,2023-09-27 21:53:00,Electronics,48289,1,6832.51,UPI,3,Delivered,5.0,0
TXN_00002527,CUST_001347,2023-03-29 04:14:00,Electronics,8327,1,1948.93,Wallet,5,Delivered,3.0,1
TXN_00002528,CUST_000098,2023-09-14 13:08:00,Electronics,23043,2,4155.58,UPI,5,Delivered,2.0,1
TXN_00002529,CUST_001240,2024-01-06 06:36:00,Electronics,33085,1,3050.28,UPI,3,Delivered,4.0,1
TXN_00002530,CUST_001371,2023-11-25 16:37:00,Electronics,136401,1,22483.11,Debit Card,2,Delivered,4.0,1
TXN_00002531,CUST_001758,2023-02-21 07:10:00,Electronics,33351,1,6145.22,Credit Card,2,Delivered,1.0,1
TXN_00002532,CUST_000213,2024-01-25 18:28:00,Electronics,71780,2,9362.86,Credit Card,5,Delivered,3.0,1
TXN_00002533,CUST_000265,2023-03-30 03:55:00,Electronics,21373,1,5147.83,UPI,2,Delivered,3.0,0
TXN_00002534,CUST_000981,2023-09-03 10:19:00,Electronics,39989,1,8172.57,UPI,3,Delivered,3.0,0
TXN_00002535,CUST_001842,2023-06-28 06:18:00,Electronics,50154,1,3986.76,UPI,3,Delivered,4.0,1
TXN_00002536,CUST_001291,2023-07-31 11:21:00,Electronics,81568,1,18057.12,Net Banking,2,Delivered,4.0,1
TXN_00002537,CUST_000968,2023-03-09 04:02:00,Electronics,128132,1,30286.58,Debit Card,2,Delivered,3.0,1
TXN_00002538,CUST_000501,2023-06-04 08:36:00,Electronics,47609,1,6088.68,COD,3,Delivered,5.0,1
TXN_00002539,CUST_000887,2023-07-15 02:09:00,Fashion,9487,1,796.88,Credit Card,7,Delivered,2.0,1
TXN_00002540,CUST_001482,2023-10-18 01:52:00,Home & Living,44296,2,7865.65,Credit Card,2,Delivered,2.0,1
TXN_00002541,CUST_000057,2024-01-13 11:06:00,Electronics,50914,1,12463.74,UPI,2,Delivered,4.0,0
TXN_00002542,CUST_000280,2023-04-15 23:55:00,Electronics,92739,1,11015.18,UPI,3,Delivered,2.0,0
TXN_00002543,CUST_000946,2023-07-21 11:33:00,Electronics,102699,1,22065.83,Debit Card,2,Delivered,1.0,1
TXN_00002544,CUST_001448,2023-04-08 10:37:00,Electronics,35515,2,5986.78,UPI,7,Delivered,4.0,1
TXN_00002545,CUST_000691,2024-03-05 15:00:00,Electronics,155657,1,13995.56,UPI,2,Delivered,4.0,0
TXN_00002546,CUST_001138,2024-02-17 02:59:00,Electronics,21235,1,3007.56,Credit Card,5,Delivered,5.0,1
TXN_00002547,CUST_001175,2023-02-05 08:45:00,Fashion,8778,1,1588.73,COD,3,Delivered,4.0,1
TXN_00002548,CUST_000739,2023-04-07 08:44:00,Home & Living,34408,1,5864.76,Debit Card,3,Delivered,4.0,1
TXN_00002549,CUST_000671,2023-04-24 02:04:00,Electronics,103306,1,14936.4,UPI,5,Delivered,2.0,1
TXN_00002550,CUST_000457,2023-10-09 11:03:00,Electronics,36147,1,5784.86,COD,2,Cancelled,,1
TXN_00002551,CUST_001813,2023-04-04 06:53:00,Home & Living,19912,1,3010.07,Credit Card,2,Delivered,5.0,0
TXN_00002552,CUST_000835,2023-12-10 23:08:00,Electronics,93422,1,18492.33,Credit Card,2,Delivered,4.0,0
TXN_00002553,CUST_000069,2023-04-10 09:29:00,Electronics,46307,1,7092.83,UPI,5,Cancelled,,1
TXN_00002554,CUST_000600,2023-07-28 06:41:00,Home & Living,7976,1,1529.47,Debit Card,2,Delivered,4.0,0
TXN_00002555,CUST_000221,2023-04-29 21:28:00,Home & Living,5327,1,1069.33,UPI,3,Delivered,4.0,1
TXN_00002556,CUST_001463,2023-09-16 23:44:00,Electronics,16572,1,978.3,COD,2,Delivered,4.0,1
TXN_00002557,CUST_001382,2023-07-22 17:53:00,Electronics,308268,3,18714.86,Debit Card,7,Delivered,4.0,1
TXN_00002558,CUST_000058,2024-02-10 20:20:00,Electronics,65531,1,14194.71,Credit Card,2,Delivered,4.0,1
TXN_00002559,CUST_001456,2023-03-14 18:55:00,Electronics,207188,2,15138.23,Credit Card,2,Delivered,2.0,1
TXN_00002560,CUST_000575,2023-10-26 01:09:00,Fashion,6058,2,1409.65,COD,2,Delivered,5.0,1
TXN_00002561,CUST_001815,2023-02-15 20:42:00,Electronics,87462,1,9910.86,Credit Card,2,Delivered,2.0,0
TXN_00002562,CUST_001992,2023-05-27 02:29:00,Home & Living,49647,1,11941.0,UPI,7,Delivered,3.0,1
TXN_00002563,CUST_000540,2023-01-20 09:13:00,Electronics,30862,1,2652.6,UPI,7,Delivered,4.0,1
TXN_00002564,CUST_001724,2023-03-21 07:34:00,Electronics,112721,1,17623.29,Debit Card,5,Delivered,4.0,1
TXN_00002565,CUST_001626,2023-07-07 01:10:00,Home & Living,25127,2,3638.44,UPI,2,Delivered,5.0,1
TXN_00002566,CUST_000332,2023-11-09 08:27:00,Electronics,27856,1,3878.38,UPI,3,Delivered,4.0,1
TXN_00002567,CUST_000801,2023-08-18 10:46:00,Electronics,84436,2,9337.16,Credit Card,2,Delivered,5.0,1
TXN_00002568,CUST_001787,2024-01-24 05:12:00,Home & Living,103507,2,14039.04,Debit Card,2,Delivered,5.0,1
TXN_00002569,CUST_000412,2023-03-20 19:50:00,Home & Living,27407,1,4360.57,Net Banking,2,Cancelled,,1
TXN_00002570,CUST_000479,2023-01-09 04:21:00,Electronics,108300,1,9246.73,Credit Card,3,Delivered,3.0,1
TXN_00002571,CUST_000822,2023-02-25 06:13:00,Home & Living,36126,3,5097.43,Debit Card,5,Delivered,4.0,1
TXN_00002572,CUST_001798,2023-01-12 07:12:00,Electronics,6418,1,455.46,Debit Card,3,Delivered,2.0,1
TXN_00002573,CUST_000520,2023-08-14 02:46:00,Home & Living,32942,1,3476.32,UPI,7,Delivered,4.0,0
TXN_00002574,CUST_001418,2023-08-08 14:23:00,Fashion,4076,1,790.44,UPI,3,Delivered,4.0,0
TXN_00002575,CUST_001911,2023-08-13 13:09:00,Electronics,94035,1,7963.82,Credit Card,2,Cancelled,,1
TXN_00002576,CUST_001590,2023-11-09 11:48:00,Electronics,117769,1,12561.97,Wallet,2,Delivered,4.0,0
TXN_00002577,CUST_001667,2024-01-19 01:11:00,Electronics,42458,1,4518.96,UPI,2,Delivered,2.0,1
TXN_00002578,CUST_000570,2023-04-18 01:05:00,Home & Living,45554,2,4171.52,Debit Card,2,Cancelled,,1
TXN_00002579,CUST_001929,2023-04-29 23:37:00,Fashion,16301,1,3864.61,Wallet,3,Delivered,2.0,0
TXN_00002580,CUST_001139,2024-02-22 15:10:00,Electronics,115123,2,8775.91,Credit Card,2,Cancelled,,1
TXN_00002581,CUST_000482,2023-05-19 22:58:00,Fashion,17356,2,2299.54,COD,2,Delivered,3.0,0
TXN_00002582,CUST_001948,2023-01-24 04:34:00,Home & Living,46249,1,6555.98,COD,3,Delivered,3.0,0
TXN_00002583,CUST_000607,2024-02-14 18:51:00,Electronics,107402,1,20873.97,Credit Card,7,Delivered,4.0,0
TXN_00002584,CUST_001519,2024-01-30 00:05:00,Electronics,66496,2,4581.85,UPI,7,Delivered,3.0,0
TXN_00002585,CUST_000931,2023-03-25 21:51:00,Electronics,313801,2,35673.77,UPI,5,Delivered,3.0,0
TXN_00002586,CUST_000272,2023-07-11 01:28:00,Electronics,100667,1,13417.65,COD,3,Delivered,4.0,0
TXN_00002587,CUST_001668,2023-07-31 08:42:00,Electronics,142740,1,19817.49,Debit Card,7,Delivered,3.0,1
TXN_00002588,CUST_001809,2024-01-09 03:53:00,Electronics,92002,2,11182.45,Credit Card,7,Delivered,2.0,1
TXN_00002589,CUST_001879,2023-11-22 22:31:00,Home & Living,26458,1,5473.0,Wallet,5,Delivered,3.0,0
TXN_00002590,CUST_000658,2023-07-31 03:39:00,Electronics,8622,1,831.51,Wallet,5,Delivered,3.0,1
TXN_00002591,CUST_001612,2023-04-04 08:03:00,Fashion,32467,3,4781.87,UPI,2,Delivered,3.0,1
TXN_00002592,CUST_000792,2023-10-05 07:34:00,Fashion,13151,1,2980.98,COD,2,Delivered,3.0,1
TXN_00002593,CUST_001787,2023-03-20 21:30:00,Electronics,150185,3,21429.23,UPI,3,Delivered,5.0,1
TXN_00002594,CUST_001289,2023-09-16 02:11:00,Home & Living,42063,1,3767.92,UPI,5,Delivered,4.0,1
TXN_00002595,CUST_000319,2023-01-21 18:50:00,Fashion,11299,1,2250.1,UPI,5,Delivered,4.0,0
TXN_00002596,CUST_001410,2023-07-21 17:18:00,Home & Living,11227,1,2531.5,Net Banking,3,Delivered,3.0,1
TXN_00002597,CUST_001460,2023-09-17 23:47:00,Electronics,83599,2,17474.37,Debit Card,3,Delivered,5.0,1
TXN_00002598,CUST_000302,2023-09-06 07:40:00,Fashion,9171,1,2100.34,UPI,3,Delivered,4.0,1
TXN_00002599,CUST_000385,2024-01-29 02:50:00,Home & Living,39534,2,8495.71,UPI,3,Delivered,4.0,0
TXN_00002600,CUST_000382,2023-02-13 02:03:00,Electronics,34274,1,7249.36,Net Banking,3,Delivered,1.0,1
TXN_00002601,CUST_000245,2023-09-20 01:15:00,Fashion,14064,1,3388.02,Net Banking,7,Delivered,4.0,1
TXN_00002602,CUST_001428,2023-12-19 17:26:00,Electronics,202392,2,41402.23,Debit Card,7,Delivered,5.0,0
TXN_00002603,CUST_001654,2023-11-11 01:42:00,Electronics,7106,1,482.67,UPI,3,Delivered,4.0,1
TXN_00002604,CUST_001877,2023-02-07 14:54:00,Electronics,191086,2,42809.88,Net Banking,2,Delivered,5.0,1
TXN_00002605,CUST_000102,2023-09-06 09:44:00,Electronics,60169,1,10845.49,Net Banking,3,Delivered,4.0,1
TXN_00002606,CUST_000074,2023-04-26 19:09:00,Electronics,56617,1,3256.49,Credit Card,3,Delivered,3.0,1
TXN_00002607,CUST_000722,2023-11-14 19:16:00,Home & Living,7068,1,705.03,Debit Card,2,Delivered,5.0,1
TXN_00002608,CUST_001423,2023-11-03 10:47:00,Electronics,28226,1,3082.86,Credit Card,2,Delivered,5.0,1
TXN_00002609,CUST_001815,2023-02-26 15:06:00,Home & Living,24452,1,2061.28,Credit Card,7,Delivered,3.0,1
TXN_00002610,CUST_000354,2023-09-10 12:47:00,Electronics,322817,3,17507.3,Debit Card,5,Delivered,4.0,1
TXN_00002611,CUST_000522,2023-10-13 14:11:00,Electronics,91456,1,15609.2,Credit Card,5,Delivered,4.0,1
TXN_00002612,CUST_000335,2024-03-14 09:09:00,Electronics,65391,3,5111.0,Debit Card,2,Delivered,4.0,1
TXN_00002613,CUST_000296,2023-04-01 12:43:00,Fashion,9333,1,793.62,UPI,5,Cancelled,,1
TXN_00002614,CUST_000657,2023-05-14 18:56:00,Fashion,2132,1,360.87,UPI,7,Delivered,5.0,1
TXN_00002615,CUST_001324,2023-04-09 06:47:00,Electronics,263650,2,43732.0,Debit Card,3,Cancelled,,1
TXN_00002616,CUST_001508,2023-10-04 06:12:00,Electronics,54176,1,11067.09,Net Banking,2,Delivered,5.0,1
TXN_00002617,CUST_002000,2023-06-04 14:56:00,Fashion,13624,1,3112.12,UPI,2,Delivered,4.0,0
TXN_00002618,CUST_001854,2023-06-06 16:53:00,Electronics,107270,1,24445.04,Credit Card,7,Delivered,5.0,1
TXN_00002619,CUST_001063,2023-11-03 18:59:00,Electronics,38941,1,4311.59,Credit Card,5,Delivered,5.0,1
TXN_00002620,CUST_000678,2023-08-26 00:51:00,Fashion,1527,1,156.61,UPI,2,Delivered,5.0,1
TXN_00002621,CUST_000341,2023-07-11 19:43:00,Home & Living,6421,3,1443.72,COD,2,Delivered,4.0,1
TXN_00002622,CUST_000774,2023-12-17 11:04:00,Electronics,35843,1,8772.6,COD,2,Delivered,3.0,1
TXN_00002623,CUST_001254,2023-06-10 06:50:00,Home & Living,112850,3,15055.06,Credit Card,5,Cancelled,,1
TXN_00002624,CUST_001397,2023-05-12 19:44:00,Fashion,10519,2,2246.89,UPI,3,Delivered,4.0,1
TXN_00002625,CUST_001851,2023-08-07 20:42:00,Electronics,82072,2,19478.27,Debit Card,3,Delivered,4.0,0
TXN_00002626,CUST_000429,2023-11-03 23:20:00,Electronics,105332,1,23064.25,UPI,7,Delivered,3.0,0
TXN_00002627,CUST_000849,2023-04-05 14:58:00,Electronics,95783,1,14804.32,Wallet,2,Delivered,2.0,1
TXN_00002628,CUST_001020,2024-02-11 05:10:00,Electronics,18421,1,2331.27,UPI,3,Delivered,4.0,1
TXN_00002629,CUST_001868,2023-03-20 00:26:00,Electronics,112325,1,14287.27,Debit Card,3,Delivered,3.0,1
TXN_00002630,CUST_000165,2023-06-28 17:05:00,Home & Living,5598,2,990.27,Credit Card,3,Delivered,5.0,0
TXN_00002631,CUST_000291,2023-03-10 00:41:00,Electronics,171328,3,11461.39,COD,2,Delivered,3.0,1
TXN_00002632,CUST_000756,2023-03-22 04:37:00,Electronics,272569,3,24229.0,Credit Card,3,Delivered,5.0,0
TXN_00002633,CUST_000586,2023-06-15 13:13:00,Electronics,123333,1,8414.51,Wallet,3,Delivered,4.0,1
TXN_00002634,CUST_000087,2023-06-12 10:48:00,Fashion,11806,1,2159.47,Net Banking,7,Cancelled,,1
TXN_00002635,CUST_001362,2023-07-25 07:27:00,Home & Living,58102,2,6858.68,COD,3,Delivered,5.0,1
TXN_00002636,CUST_000501,2024-01-04 04:41:00,Electronics,73796,1,8299.35,COD,7,Delivered,5.0,1
TXN_00002637,CUST_000837,2023-11-15 23:18:00,Electronics,123543,1,16048.43,UPI,2,Delivered,4.0,0
TXN_00002638,CUST_001361,2023-04-03 01:27:00,Electronics,311167,2,29137.9,Credit Card,3,Delivered,4.0,1
TXN_00002639,CUST_000773,2023-12-06 08:39:00,Home & Living,41973,1,8609.91,UPI,2,Delivered,3.0,1
TXN_00002640,CUST_001054,2023-12-09 17:21:00,Electronics,111070,3,11894.97,Debit Card,3,Delivered,5.0,0
TXN_00002641,CUST_000199,2024-01-06 03:14:00,Electronics,77955,2,17274.19,COD,5,Cancelled,,1
TXN_00002642,CUST_001341,2024-03-11 01:02:00,Electronics,89957,1,13954.1,UPI,2,Delivered,5.0,0
TXN_00002643,CUST_000559,2024-03-12 07:45:00,Home & Living,9810,1,2228.1,Net Banking,2,Delivered,1.0,1
TXN_00002644,CUST_001753,2024-02-24 20:05:00,Electronics,260841,2,38011.55,Credit Card,2,Delivered,5.0,1
TXN_00002645,CUST_000363,2023-02-18 05:50:00,Fashion,10996,1,1707.97,Debit Card,5,Delivered,5.0,1
TXN_00002646,CUST_000157,2023-06-01 16:42:00,Electronics,13044,1,2865.03,COD,2,Delivered,1.0,1
TXN_00002647,CUST_001868,2023-12-31 11:34:00,Electronics,129432,1,8026.95,Wallet,2,Delivered,3.0,1
TXN_00002648,CUST_000315,2023-10-06 13:34:00,Fashion,15251,1,1411.25,Debit Card,5,Delivered,4.0,0
TXN_00002649,CUST_001023,2023-06-02 00:06:00,Electronics,7244,1,694.89,UPI,3,Delivered,4.0,1
TXN_00002650,CUST_001564,2023-09-29 10:16:00,Electronics,33369,1,4011.47,Credit Card,5,Cancelled,,1
TXN_00002651,CUST_001140,2023-07-19 09:19:00,Electronics,27412,2,6371.46,Net Banking,2,Cancelled,,1
TXN_00002652,CUST_001537,2024-03-04 21:00:00,Electronics,58733,1,13236.36,Credit Card,5,Delivered,4.0,1
TXN_00002653,CUST_000088,2023-04-01 18:59:00,Fashion,7419,1,557.61,Credit Card,2,Delivered,5.0,0
TXN_00002654,CUST_001030,2023-09-12 14:40:00,Electronics,114377,1,26777.96,UPI,2,Delivered,4.0,0
TXN_00002655,CUST_001075,2024-03-01 10:33:00,Electronics,70920,1,12119.05,Net Banking,3,Delivered,5.0,1
TXN_00002656,CUST_000671,2023-07-18 20:25:00,Electronics,80796,1,17337.35,Net Banking,3,Delivered,5.0,1
TXN_00002657,CUST_000578,2023-07-24 23:19:00,Electronics,167545,2,34292.72,UPI,2,Delivered,4.0,0
TXN_00002658,CUST_001588,2023-11-02 13:46:00,Home & Living,46984,1,10567.37,Debit Card,3,Delivered,5.0,0
TXN_00002659,CUST_000265,2023-12-04 05:07:00,Electronics,90414,1,19880.81,Credit Card,3,Delivered,5.0,1
TXN_00002660,CUST_001251,2023-08-12 04:11:00,Electronics,135159,2,19911.97,Net Banking,5,Delivered,3.0,1
TXN_00002661,CUST_000154,2023-01-09 09:44:00,Fashion,10605,1,1309.52,Net Banking,7,Delivered,2.0,1
TXN_00002662,CUST_000131,2023-03-25 19:16:00,Electronics,44885,1,2412.62,UPI,7,Delivered,5.0,1
TXN_00002663,CUST_001090,2023-02-27 09:46:00,Fashion,1835,1,218.28,Wallet,3,Cancelled,,1
